Price,Close,High,Low,Open,Volume
Ticker,SPY,SPY,SPY,SPY,SPY
Date,,,,,
2015-12-24,175.3214874267578,175.87555479354924,175.09986828399016,175.35559068354146,48539600
2015-12-28,174.9208984375,174.96350800511817,173.8383474843777,174.62255342467162,65899900
2015-12-29,176.7876739501953,177.1201092779049,175.99494855588242,176.02903881739212,92640700
2015-12-30,175.53463745117188,176.62572086834837,175.38973108486047,176.54047570859566,63317700
2015-12-31,173.77871704101562,175.50056802101813,173.77871704101562,174.85274895239917,114877900
2016-01-04,171.3493194580078,171.3578387690627,169.2779822924697,170.8975488470441,222353500
2016-01-05,171.6391143798828,172.09940425434635,170.52247343771307,171.67320462716216,110845800
2016-01-06,169.47409057617188,170.5310577301432,168.43416204904273,169.06492941342293,152112600
2016-01-07,165.4080810546875,168.2977140616437,165.01597166733157,166.4991510804858,213436100
2016-01-08,163.59249877929688,166.94243533813776,163.3026860916041,166.37984858679297,209817200
2016-01-11,163.7544708251953,164.86259279248173,161.80248166496145,164.52162518361743,187941300
2016-01-12,165.07569885253906,165.8343339266191,162.92764835929586,165.2120859011924,172330500
2016-01-13,160.95855712890625,166.09852373163426,160.57498005535265,165.74903690628466,221168900
2016-01-14,163.6010284423828,164.7347213288217,159.96129197214566,161.57232649359372,240795600
2016-01-15,160.08912658691406,160.89890340221314,158.13713771607388,159.20263694846278,324846400
2016-01-19,160.30221557617188,162.04963680025384,158.71675230549684,161.92178210365972,195244400
2016-01-20,158.24795532226562,159.82489953363088,154.301354647592,157.71947181658118,286547800
2016-01-21,159.1344757080078,160.99270050296772,157.3870540112103,158.72532756164156,195772900
2016-01-22,162.39913940429688,162.6037069386971,161.00120489070326,161.76835915786967,168319600
2016-01-25,159.94424438476562,162.08376248384707,159.74819613826904,161.8877142373505,130371700
2016-01-26,162.1263427734375,162.4076361006503,160.26811855961972,160.60907307386375,141036800
2016-01-27,160.3618927001953,163.28561620606942,159.44981915923265,161.59786914730412,185681700
2016-01-28,161.19725036621094,162.1263625866653,159.53507414462229,161.92179505575135,143798800
2016-01-29,165.12680053710938,165.2631875525536,161.85359020593822,161.9729255928065,210529300
2016-02-01,165.06716918945312,165.8599075417472,163.52432807066333,164.11248584668488,136061600
2016-02-02,162.09228515625,163.63512610465997,161.56378864422214,163.62660679239215,182564900
2016-02-03,163.0640106201172,163.4731586972966,159.483935679986,163.15777507598986,205054900
2016-02-04,163.3197784423828,164.30003283904733,161.92184353408058,162.56114327275392,139531800
2016-02-05,160.20851135253906,163.37943908584782,159.5692116160911,162.79981356796316,180788300
2016-02-08,158.05194091796875,158.64861806929483,155.81865800589696,158.35028599692498,191526700
2016-02-09,158.06040954589844,159.3475409237781,156.15956258530605,156.29594960661208,184513100
2016-02-10,157.92405700683594,160.5409166752713,157.7961892795048,158.89579190426616,148214100
2016-02-11,155.86976623535156,156.92674625123752,154.36101554486052,155.4265148730015,219058900
2016-02-12,159.0832977294922,159.10033635206136,156.80739298462422,157.65979235003914,127632400
2016-02-16,161.76837158203125,161.7939425257952,159.93571791050258,160.90745279328337,120250700
2016-02-17,164.41082763671875,164.7858855158272,162.81683165050777,162.94469938561372,136009500
2016-02-18,163.73739624023438,164.7432342871543,163.42201262700698,164.68356008649909,102343000
2016-02-19,163.66070556640625,163.8141312347143,162.3394837274439,162.95321241384468,114793000
2016-02-22,166.03042602539062,166.17533242538246,165.18654557140337,165.25473911373865,103640300
2016-02-23,163.93344116210938,165.63823977815503,163.81409277266818,165.36546575642873,111455300
2016-02-24,164.68356323242188,164.96485659820732,161.37626236967816,162.4929035145162,150812200
2016-02-25,166.6781768798828,166.6867091982967,164.3681817351478,165.13533601058816,110728300
2016-02-26,166.2946014404297,167.6499134106207,166.13264346790692,167.55616195977393,129833700
2016-02-29,164.99038696289062,167.26629126461052,164.7943387888613,166.31160832334123,125918100
2016-03-01,168.8688201904297,168.95406532020857,165.74903573528408,166.22637724625224,141799700
2016-03-02,169.6274871826172,169.6786290675486,168.13578817472984,168.55346857930823,102415000
2016-03-03,170.29238891601562,170.30944054964618,168.86888316262315,169.44850864020717,95172200
2016-03-04,170.84637451171875,171.63059326327445,169.65302077079537,170.48836838944175,129293600
2016-03-07,170.98281860351562,171.3919797426623,169.84060635487992,169.9173191910007,100219000
2016-03-08,169.11602783203125,170.4116785011559,168.95408287914992,169.90024668907287,123974900
2016-03-09,169.95143127441406,170.3009052148483,169.14164127361622,169.93437964108534,94801200
2016-03-10,170.08779907226562,171.39198233899822,168.2466259445531,170.44581832608858,156838700
2016-03-11,172.83253479003906,172.87515737051191,170.07076846496093,171.55393541536648,137964500
2016-03-14,172.61090087890625,173.07119089168623,171.98865287807527,172.32108816691203,73612000
2016-03-15,172.32960510253906,172.6364694423543,171.37492182604024,171.63916358960086,93169100
2016-03-16,173.326904296875,173.7360654053,171.80111497561407,171.84373755023128,129303200
2016-03-17,174.42652893066406,174.93796087093972,172.84106520329752,173.24169404346867,134278500
2016-03-18,175.11196899414062,175.4546821614056,174.61502575003792,174.93203608344146,138372400
2016-03-21,175.36038208007812,175.59172058990174,174.61497397179315,174.84631248161676,72926700
2016-03-22,175.26622009277344,175.8402719501337,174.41800026299973,174.58078055123204,97471900
2016-03-23,174.10946655273438,175.06907358955593,173.93809694730308,174.8805774825138,81052500
2016-03-24,174.0323944091797,174.06667356946406,172.85002485275044,173.07278709992255,84360900
2016-03-28,174.1352081298828,174.66641741866914,173.68110733650062,174.45221843787874,62408200
2016-03-29,175.74591064453125,175.85729825696302,173.41542554865552,173.72387248998214,92922900
2016-03-30,176.51710510253906,177.24537381510726,176.14867604610097,176.7570069224049,86365300
2016-03-31,176.0886688232422,176.85121652915274,175.9258755365311,176.4228186477723,94584100
2016-04-01,177.28822326660156,177.4767194287903,174.76924098432445,175.08626438818865,114423500
2016-04-04,176.7141571044922,177.41673602870466,176.40571005278125,177.211100303008,63497000
2016-04-05,174.94912719726562,176.7226876107149,174.6920858561911,175.36038549878543,99662200
2016-04-06,176.85980224609375,176.91978423246587,174.76921822761167,174.94915111306062,91839800
2016-04-07,174.7434844970703,176.12292612935744,174.0066396548486,175.7630734957606,113859000
2016-04-08,175.21475219726562,176.37143182999074,174.67496662550494,175.9344575771684,95040600
2016-04-11,174.803466796875,176.55990064104293,174.70921874454407,175.85732187390968,83757500
2016-04-12,176.43141174316406,176.71415596154267,174.52932378219364,174.97486131482069,115350600
2016-04-13,178.21356201171875,178.29924683830737,177.21967554743438,177.35676604050855,96336400
2016-04-14,178.2220916748047,178.7276111385302,177.87081532880316,178.27351040526818,65212900
2016-04-15,178.02503967285156,178.35918952953867,177.69945306809643,178.2220990566242,75761600
2016-04-18,179.2759552001953,179.31022127926636,177.35672793056216,178.0250275986101,82531000
2016-04-19,179.84144592285156,180.09848729578272,179.01892921787265,179.7043685211333,88316100
2016-04-20,180.0128173828125,180.71538319738377,179.40448656315047,179.88429015820745,81100300
2016-04-21,179.04466247558594,180.1413603177146,178.770481478219,180.0299726533256,85695000
2016-04-22,179.04466247558594,179.31883039928334,178.13646080072965,178.68480972179398,99251700
2016-04-25,178.7361602783203,178.77900268015742,177.81938255893493,178.436276539126,66166500
2016-04-26,179.00177001953125,179.51585270904462,178.52196648194058,179.10458132796757,75864200
2016-04-27,179.37020874023438,179.7643274930912,178.25637156823333,178.61622424097214,77329400
2016-04-28,177.7423095703125,179.72150603792525,177.32248794001168,178.6076818097517,97216200
2016-04-29,176.78265380859375,177.46809296571897,175.66881681247335,177.11680360006343,142424100
2016-05-02,178.18783569335938,178.3677555023455,176.85123624622204,177.288197427427,62188000
2016-05-03,176.63705444335938,177.18540332299136,175.88306983123965,176.94550150525666,106422100
2016-05-04,175.6517333984375,176.37145193404604,175.1462269244799,175.6346068924404,92243800
2016-05-05,175.61746215820312,176.48282133773137,175.1890641948126,176.12296861732355,67619200
2016-05-06,176.2600860595703,176.3029284771951,174.6835844508718,174.83780146591673,89315000
2016-05-09,176.40567016601562,176.8426312764439,175.95156948057098,176.13150233407978,74374900
2016-05-10,178.59906005859375,178.61619963312475,177.04826194199094,177.11680716645014,77472200
2016-05-11,176.92835998535156,178.67621793448768,176.92835998535156,178.13644538733874,81727000
2016-05-12,176.979736328125,177.77656321130033,175.9601472460223,177.605193594331,89586300
2016-05-13,175.4374542236328,177.23673012975993,175.11188080080368,176.6798182450201,96474600
2016-05-16,177.16824340820312,177.6480469886008,175.5488997875274,175.60888177191063,77486800
2016-05-17,175.51466369628906,177.18541326124912,174.98344129265024,176.8941057624703,114924900
2016-05-18,175.5660400390625,176.75698574271738,174.4693424014667,175.16334494532546,120062100
2016-05-19,174.9577178955078,175.24902536004834,173.74106930213176,174.83776699401068,115430500
2016-05-20,176.06300354003906,176.5856495897192,175.5232179108224,175.5746235757633,104990400
2016-05-23,175.82308959960938,176.36286211794442,175.63459345870896,176.0801179065938,58682600
2016-05-24,178.10211181640625,178.41913510453523,176.61985896729078,176.64556179150875,93537800
2016-05-25,179.3102569580078,179.73009168374642,178.10217152012902,178.78761090093272,76621400
2016-05-26,179.36166381835938,179.67868721487312,179.04465349551452,179.44734864415636,55280700
2016-05-27,180.1327667236328,180.1413299757321,179.47303024930173,179.52443590923218,64211200
2016-05-31,179.79005432128906,180.5183360892625,179.22456587135684,180.4069484350936,109879400
2016-06-01,180.15850830078125,180.33842814923364,178.97612557341353,179.1731850034181,69936200
2016-06-02,180.70680236816406,180.7239288708449,179.27595497434262,179.7557585227299,63044700
2016-06-03,180.16705322265625,180.51834270354632,178.95040452964878,180.14135038977832,101757100
2016-06-06,181.08383178710938,181.44368452228713,180.364113243085,180.52690656764207,64887000
2016-06-07,181.36654663085938,181.93203505254428,181.21232964694588,181.23803247759813,60974800
2016-06-08,181.9576873779297,182.08621456918385,181.37507261330245,181.50358673089255,66170900
2016-06-09,181.70925903320312,181.82920992502926,180.94671127652285,181.22087914055396,73786900
2016-06-10,179.9871368408203,180.6639999090215,179.43877486580186,180.32128674830403,113829200
2016-06-13,178.59906005859375,180.24410622461983,178.51338833326835,179.3787472789441,117751200
2016-06-14,178.24781799316406,178.84758559794517,177.28821074338353,178.2135519086726,125059300
2016-06-15,177.99932861328125,179.378770383243,177.81083249015606,178.24779364449182,109124500
2016-06-16,178.53057861328125,178.70194827248255,176.14868677548108,177.9993692760317,149533100
2016-06-17,177.8656768798828,178.45132163607616,177.20250949518248,178.42548514045916,117055700
2016-06-20,179.01113891601562,180.52693690448297,178.9250085048384,179.84655396614323,82789600
2016-06-21,179.51927185058594,179.93266890724462,178.95084268414558,179.39869716149153,72461700
2016-06-22,179.2264862060547,180.43223334405334,179.08006185061512,179.7001641334882,95560500
2016-06-23,181.56045532226562,181.6121283177718,180.2341335848642,180.69920368607697,102731400
2016-06-24,175.04074096679688,181.59486471010942,174.59288655478485,175.3766284903925,333444400
2016-06-27,171.9058074951172,173.6283105235586,171.08760804328335,173.6196895977571,230775800
2016-06-28,175.0063018798828,175.03213837350734,173.214897185871,173.52494825102025,159382400
2016-06-29,177.98623657226562,178.2187650132207,176.31540657435534,176.41875254811313,137328600
2016-06-30,180.41493225097656,180.46660523020935,177.90007984230817,178.45990111452025,165021900
2016-07-01,180.79391479492188,181.28483446196736,180.25132214011478,180.41496202912995,106055300
2016-07-05,179.49349975585938,180.0705369136773,178.8906260940839,179.95856996875466,109803700
2016-07-06,180.57000732421875,180.69058201835517,178.33074798550646,178.9939153740849,96021500
2016-07-07,180.45803833007812,181.42263587202635,179.68291718267773,180.75086070650443,85593800
2016-07-08,183.14512634277344,183.3948966372699,181.53459024200876,181.76713182683017,133971000
2016-07-11,183.7910919189453,184.36814207361115,183.40353131518194,183.61023643662895,73633900
2016-07-12,185.1260528564453,185.4274962122929,183.81694657460906,184.7643287144231,101275600
2016-07-13,185.10020446777344,185.55666679445932,184.60929785715123,185.54805900888957,87324100
2016-07-14,186.1336669921875,186.60735793792838,185.7374986678622,186.37481635699106,91230900
2016-07-15,185.88392639160156,186.90019692779535,185.4360718992446,186.7021127479985,107155400
2016-07-18,186.38345336914062,186.547093268307,185.7461224833494,186.00450057984077,58725900
2016-07-19,186.19395446777344,186.22839874370266,185.7116557548386,185.96141289487474,54345700
2016-07-20,186.96910095214844,187.21025034141533,186.19397979259855,186.19397979259855,58159500
2016-07-21,186.26287841796875,187.0810647710099,185.81502392744866,186.8571440965778,67777300
2016-07-22,187.09828186035156,187.14995484803734,186.1164556693566,186.38344153350317,62787500
2016-07-25,186.5901336669922,186.94324993873093,186.00448895043974,186.89157695099453,55873100
2016-07-26,186.67628479003906,187.03800888598983,185.82364097280447,186.48680838620916,70080500
2016-07-27,186.4781951904297,187.1241338733831,185.7030608858919,187.05523217020266,84083900
2016-07-28,186.69346618652344,186.98628850308225,185.8149860951938,186.28005606021938,65035700
2016-07-29,186.99496459960938,187.3566887360319,186.14233382863412,186.42654846617853,79519400
2016-08-01,186.83985900878906,187.45134007208475,186.3833968714043,187.05517183365552,73311400
2016-08-02,185.64279174804688,186.74519278473673,184.79876882906865,186.59016065744697,92295500
2016-08-03,186.18531799316406,186.24561189807258,185.28101455276186,185.58244465234486,53993600
2016-08-04,186.38345336914062,186.70211224120828,184.52314684438997,186.29732295642486,46585500
2016-08-05,187.90786743164062,187.95093263989207,186.3834615644594,186.3834615644594,71892200
2016-08-08,187.7959442138672,188.20073358230698,187.5289582775896,188.09737443735605,39906500
2016-08-09,187.90786743164062,188.4073949357133,187.58060076057376,187.86481536504564,51251700
2016-08-10,187.44276428222656,188.09731065054183,187.08964803518032,188.0198011743573,57941100
2016-08-11,188.31263732910156,188.56240762622798,187.70976390067506,187.97674976600285,72504300
2016-08-12,188.1490020751953,188.3643149428746,187.7442128326259,188.00257776051743,61313500
2016-08-15,188.69158935546875,189.0447056270381,188.51073389847812,188.51934168254505,49813500
2016-08-16,187.71841430664062,188.33850340065032,187.71841430664062,188.26961483371596,53213600
2016-08-17,188.0714874267578,188.20929082191054,186.90880577700102,187.75282857441525,75134300
2016-08-18,188.49349975585938,188.52794403278932,187.9336915495786,188.04564530584196,52989300
2016-08-19,188.2179412841797,188.3988099240363,187.52895043549822,188.01985707226666,75443000
2016-08-22,188.2093048095703,188.44184641346612,187.6064313380405,187.9767632056745,61368800
2016-08-23,188.58827209472656,189.13086483162434,188.52797817211254,188.82942150186844,53399200
2016-08-24,187.6236572265625,188.53658177566757,187.20163923201233,188.44184357859123,71728900
2016-08-25,187.49447631835938,187.91649434602044,187.0810792176172,187.23609820227418,69224800
2016-08-26,187.14134216308594,188.7174340651806,186.2456463398954,187.68393484098976,122506300
2016-08-29,188.0628662109375,188.329852056443,187.23605904072792,187.27051645788265,70502200
2016-08-30,187.75279235839844,188.26092749564702,187.19298424334863,187.97671297608784,58114500
2016-08-31,187.21884155273438,187.53750037904803,186.4350995911832,187.416925703552,85269500
2016-09-01,187.2274627685547,187.5202851241027,186.0561602047076,187.21023405891805,97844200
2016-09-02,188.0714874267578,188.50211318036884,187.4944504939176,188.08871613656567,79293900
2016-09-06,188.6399383544922,188.71744784509363,187.63227555170369,188.355723747297,56702100
2016-09-07,188.62271118164062,188.80357980284293,188.0112298952537,188.47629998431339,76554900
2016-09-08,188.19210815429688,188.5624532266699,187.8820570101751,188.28684636893573,74102900
2016-09-09,183.687744140625,186.91743770996973,183.6619076434028,186.8657647155253,221589100
2016-09-12,186.32318115234375,186.72797048427162,182.85233801048713,182.9212397203533,168110900
2016-09-13,183.6446990966797,185.29830080876096,183.01598902580827,185.03131488037684,182828800
2016-09-14,183.57571411132812,184.91065628936715,183.0159060084338,183.696288770797,134185500
2016-09-15,185.41029357910156,185.79785427566594,183.23132749268353,183.41219615996562,134427900
2016-09-16,184.69349670410156,184.97049568724546,184.00102566231874,184.78871345355248,155236400
2016-09-19,184.72816467285156,186.0006009359486,184.3992316173992,185.3513993000028,80250500
2016-09-20,184.73678588867188,185.74953869103808,184.70216761859086,185.5937366636151,69665300
2016-09-21,186.81422424316406,186.99599326108083,184.7540873198545,185.44657154019737,110284400
2016-09-22,187.99148559570312,188.29445165881418,187.58466469981494,187.8356835344747,76678700
2016-09-23,186.96141052246094,187.7317958968808,186.86619375896902,187.59329638488524,73630900
2016-09-26,185.4466094970703,186.30354717300736,185.2475114926456,186.12177811788644,89827300
2016-09-27,186.59786987304688,186.69307343393896,184.90993504122582,185.28215084997998,78494800
2016-09-28,187.52403259277344,187.67984783411586,185.8534269315074,186.82289702683116,87411000
2016-09-29,185.8274688720703,187.7231397514931,185.2734840075485,187.31630567198042,128070600
2016-09-30,187.2296905517578,187.9394772299788,186.4160226657695,186.66704140113097,117202900
2016-10-03,186.7795867919922,187.0046385429873,186.13903659726185,186.8142182663222,83512100
2016-10-04,185.8274688720703,187.11722086967876,185.2302144651654,186.89216905873087,119948100
2016-10-05,186.64974975585938,187.0825507240208,186.39006653335508,186.45931627322537,72816000
2016-10-06,186.7795867919922,187.0046385429873,185.87936657997423,186.42468682431576,62927400
2016-10-07,186.13905334472656,187.22972034761506,185.40329954948456,187.05660258450158,89788300
2016-10-10,187.1085205078125,187.57593974884102,186.96136976141395,187.1085205078125,51855000
2016-10-11,184.74542236328125,186.744974011396,184.0096686126241,186.67572426873923,130367400
