Date,Close,High,Low,Open,Volume,daily_return,rolling_std_7d,rolling_var_7d,rolling_mean_7d
2015-07-08,61.41061782836914,61.463240234765024,61.312886405482395,61.373027937195445,1967800.0,0.002823254793792751,0.0008662991377836373,7.504741961246735e-07,0.001389456108555866
2015-07-09,61.20766067504883,61.3279437759749,61.17758989981731,61.31290552065217,1670900.0,-0.0033049195806421627,0.0018531068010960484,3.4340048162684296e-06,0.0005643116369470347
2015-07-10,60.921974182128906,61.01218647416326,60.854313529250206,60.90693593241729,2038300.0,-0.004667495698563506,0.0026930889329752593,7.2527280009138215e-06,-0.00022580974372594337
2015-07-11,60.87436040242513,60.97459627808049,60.82674692582804,60.86684127729534,2307700.0,-0.0007815534598637486,0.00265375148482516,7.0423969432117414e-06,-0.0004606901278562273
2015-07-12,60.82674662272135,60.93700608199772,60.799180322405874,60.8267466221734,2577100.0,-0.0007821647634409512,0.0025891586147813064,6.7037423324962534e-06,-0.0006955516334443372
2015-07-13,60.77913284301758,60.899415885914955,60.77161371898371,60.786651967051455,2846500.0,-0.0007827770240466103,0.002497357470261873,6.236794334272781e-06,-0.0009303945801244337
2015-07-14,60.89187240600586,60.94449478237247,60.861801657309385,60.89187240600586,1567700.0,0.001854905749963054,0.0026270821172362036,6.901560450702255e-06,-0.0008058214261144535
2015-07-15,61.064815521240234,61.08736716284952,60.876877527279696,60.89942916888898,2631000.0,0.0028401674706477475,0.002630980890180447,6.922060444494698e-06,-0.0008034053294208825
2015-07-16,61.064815521240234,61.1023996787849,60.92949993617215,60.94453245210753,1063100.0,0.0,0.0023930417546265473,5.726648839386104e-06,-0.0003312739607577164
2015-07-17,61.07233428955078,61.13247582941322,61.04226351961957,61.07985341588682,807900.0,0.0001231276676489923,0.0014425078375677946,2.080828861444515e-06,0.0003531008058440691
2015-07-18,61.044778188069664,61.107426112577535,61.01220294938694,61.06482728596177,880900.0,-0.00045120432683110057,0.00140409220577436,1.971474922316308e-06,0.0004002935391344474
2015-07-19,61.01722208658854,61.082376395741846,60.98214237915431,61.049801156036715,953900.0,-0.00045140800407572623,0.0013626205658588163,1.856734806501401e-06,0.00044754450475805097
2015-07-20,60.98966598510742,61.057326678906165,60.95208180892168,61.03477502611167,1026900.0,-0.0004516118652864165,0.0013177969467976008,1.7365887929890785e-06,0.0004948538131523643
2015-07-21,61.10240936279297,61.139999261707594,60.967093756278956,60.98213201001014,1422900.0,0.00184856525879451,0.0013167080429399292,1.733720070342698e-06,0.0004939480286997153
2015-07-22,61.12495803833008,61.21517035009438,61.117444647242834,61.13247716483036,1624100.0,0.0003690308741055581,0.0008206521398628502,6.734699346614751e-07,0.0001409285149079739
2015-07-23,61.267799377441406,61.29787015127506,61.109932116374935,61.155035409418595,1178400.0,0.002336874227737873,0.001159237980325144,1.3438326950283191e-06,0.0004747676902990986
2015-07-24,61.30537414550781,61.350477427417836,61.26778425364129,61.33543917650633,804300.0,0.0006132873784958637,0.0011492179083690045,1.3207018009160296e-06,0.0005447905061343659
2015-07-25,61.34547805786133,61.378053289023846,61.29536009980744,61.36051057055383,1210466.6666666667,0.0006541663420620569,0.0010622004663070315,1.128269830622875e-06,0.0007027006016905313
2015-07-26,61.385581970214844,61.40562915062985,61.32293594597359,61.38558196460132,1616633.3333333335,0.0006537386882157215,0.0009368005052679204,8.775951866702309e-07,0.0008605787005893095
2015-07-27,61.42568588256836,61.43320501223586,61.35051179213974,61.41065335864882,2022800.0,0.0006533115931519617,0.0007541307042155601,5.687131190406566e-07,0.0010184249089376493
2015-07-28,61.320396423339844,61.380537946120526,61.31287729913944,61.350467184730185,1434700.0,-0.0017140949704623765,0.0011815660141823272,1.3960982458707113e-06,0.000509473447615237
2015-07-29,61.267799377441406,61.32794092510872,61.22269608439775,61.32042179779689,1020500.0,-0.0008577414525392513,0.0012917137311155335,1.6685243631524125e-06,0.00033422025809454984
2015-07-30,61.29030227661133,61.32789214785965,61.22264739085528,61.25271814077211,788000.0,0.00036728753763926036,0.0009528409298929129,9.07905837679191e-07,5.2850730937605205e-05
2015-07-31,61.500850677490234,61.51588893455229,61.43319572695478,61.47829902731175,1589100.0,0.0034352645207829102,0.0016039751724387817,2.5727363538000197e-06,0.00045599032269289755
2015-08-01,61.54830678304037,61.563353500099645,61.455493344417285,61.50062776413773,1754666.6666666667,0.000771633319333942,0.001607005687425709,2.5824672794185756e-06,0.000472771319446024
2015-08-02,61.59576288859049,61.61081806564701,61.47779096187979,61.522956500963716,1920233.3333333333,0.0007710383604444537,0.0016098163515251174,2.5915086856376406e-06,0.0004895284154787001
2015-08-03,61.643218994140625,61.65828263119437,61.5000885793423,61.5452852377897,2085800.0,0.0007704443183205179,0.001612409218025861,2.5998634863747686e-06,0.0005062616619313509
2015-08-04,61.432289123535156,61.60554679983947,61.41721974029128,61.59048316388135,1007300.0,-0.003421785462331517,0.002068902711581931,4.280358429991067e-06,0.00026230587737861654
2015-08-05,61.3343505859375,61.37201829382072,61.25148622642266,61.356948911753314,2097000.0,-0.001594251801372848,0.002152400151539638,4.632826412347857e-06,0.0001570901132595313
2015-08-06,61.371986389160156,61.43225239152949,61.334318700858745,61.349388075092236,1173000.0,0.0006136170492248016,0.0021584146976352686,4.658754006967947e-06,0.00019228004348603722
2015-08-07,61.500083923339844,61.55281526996506,61.43228894080132,61.469950904227474,1773800.0,0.0020872313528752517,0.0018604129078657486,3.4611361877534907e-06,-2.9612335791398945e-07
2015-08-08,61.457384745279946,61.52769318653181,61.399632194153796,61.46491750468412,1573633.3333333333,-0.0006942946307703091,0.0018414479756645587,3.3909306470791013e-06,-0.00020971440194423558
2015-08-09,61.414685567220054,61.502571103098575,61.36697544750627,61.459884105140766,1373466.6666666667,-0.0006947770107182949,0.0017940665483056246,3.218674779749258e-06,-0.0004191165978246282
2015-08-10,61.371986389160156,61.47744901966533,61.334318700858745,61.45485070559741,1173300.0,-0.0006952600614256177,0.0017159229898328363,2.94439170703686e-06,-0.0006285029377883619
2015-08-11,61.60553741455078,61.68840176791089,61.552806075802074,61.575404399939394,1424200.0,0.0038054988787501465,0.0019175655863790783,3.6770577780653387e-06,0.0004039662537947329
2015-08-12,61.58292007446289,61.79384536432695,61.56785644545108,61.7109810365542,1029700.0,-0.0003671316092204169,0.001753517677760619,3.074824246218994e-06,0.0005792691383879374
2015-08-13,61.45484161376953,61.58290253939687,61.43224330304488,61.52263654594349,845500.0,-0.0020797724521424144,0.0020199807173965434,4.080322098653854e-06,0.0001944992096211922
2015-08-14,61.432289123535156,61.52268243385541,61.40215610433316,61.432289123535156,2279800.0,-0.0003669766228691085,0.001841842583921767,3.3923841039476113e-06,-0.00015610192977085928
2015-08-15,61.46995290120443,61.55030378745308,61.4398217978141,61.47999724088867,1793833.3333333333,0.000613094159547467,0.001844457241108419,3.40202251427728e-06,3.066789741739446e-05
2015-08-16,61.507616678873696,61.57792514105075,61.47748749129504,61.52770535824218,1307866.6666666665,0.0006127185054103368,0.0018248482601211635,3.3300711724672375e-06,0.00021745297115005613
2015-08-17,61.54528045654297,61.60554649464842,61.515153184775976,61.575413475595695,821900.0,0.0006123433113318644,0.0017822766057150532,3.176509899279171e-06,0.00040425345297255354
2015-08-18,61.432289123535156,61.51515348951923,61.409685048669346,61.46995108707335,1083900.0,-0.0018359057294018433,0.0011519845074692996,1.327068305449285e-06,-0.0004016614910491593
2015-08-19,61.650753021240234,61.67335709961348,61.33436489145445,61.37203260812322,1356600.0,0.0035561738105798213,0.0018897431114559954,3.571129027295387e-06,0.0001588107117794462
2015-08-20,61.703460693359375,61.748657333975565,61.65072361626195,61.67332768385395,1536900.0,0.0008549396323023206,0.0016160524388384378,2.6116254850756626e-06,0.0005780552952715512
2015-08-21,61.801414489746094,61.83907645690336,61.67335345629602,61.74868313789687,3459200.0,0.0015874927481540624,0.001594256584219558,2.541654056327413e-06,0.0008572652054177185
2015-08-22,61.79639180501302,61.924452840680054,61.68841945247472,61.83154795685532,3890066.6666666665,-8.127135559177212e-05,0.0016331094103121768,2.6670463460501857e-06,0.0007580701318263985
2015-08-23,61.791369120279946,62.00982922445675,61.703485448653424,61.914412775813766,4320933.333333333,-8.127796116197405e-05,0.0016641740574016412,2.7694752933286407e-06,0.0006589277794589256
2015-08-24,61.786346435546875,62.09520560823344,61.71855144483212,61.997277594772214,4751800.0,-8.128456780576165e-05,0.0016878914158379246,2.848977431659354e-06,0.0005598380824392647
2015-08-25,61.58292007446289,61.7109810365542,61.46992274138341,61.7109810365542,5325500.0,-0.0032924160889847842,0.002077301054751858,4.315179672073182e-06,0.000351765173927416
2015-08-26,61.31928253173828,61.57540453557195,61.28161482656985,61.424745209468014,2742500.0,-0.004281017243187413,0.002172211129951378,4.7185011930846425e-06,-0.0007678335480393317
2015-08-27,61.40216827392578,61.48503265633313,61.28163617322893,61.29670555945948,2671000.0,0.0013517076320095356,0.0022410866082456164,5.0224691856578415e-06,-0.000696866690938301
2015-08-28,61.432289123535156,61.575413780637476,61.40215610433316,61.53775181709929,2723900.0,0.0004905502599681366,0.002087844923049493,4.3590964227035424e-06,-0.0008535727606791475
2015-08-29,61.404656728108726,61.565358465879164,61.382056486110365,61.53522928088721,2850500.0,-0.0004498024706659498,0.0020696923021732163,4.283626225675067e-06,-0.0009062200628326014
2015-08-30,61.37702433268229,61.555303151120846,61.36195686788757,61.53270674467513,2977100.0,-0.0004500048839746196,0.002049794192125079,4.201656230069705e-06,-0.0009588953375201223
2015-08-31,61.34939193725586,61.545247836362535,61.34185724966478,61.53018420846305,3103700.0,-0.0004502074795391664,0.0020280966696710635,4.1131761015308596e-06,-0.0010115986106248945
2015-09-01,61.498878479003906,61.55171882098328,61.4007423016384,61.438487871265956,2577700.0,0.002436642597875016,0.002108649738710302,4.446403720563025e-06,-0.0001931616553592086
2015-09-02,61.45356369018555,61.5214987771977,61.39317310673273,61.43846316474083,1934700.0,-0.0007368392715296768,0.0011880647837131007,1.4114979302992568e-06,0.0003131494834490394
2015-09-03,61.498878479003906,61.57436385909368,61.44603813702454,61.536618289466126,2503000.0,0.0007373826039904774,0.0011192590323287504,1.2527407814494909e-06,0.00022538876516060253
2015-09-04,61.649871826171875,61.67251687257885,61.506451279205166,61.60458173335791,1213800.0,0.002455221150407194,0.0014063467875593874,1.977811286878609e-06,0.000506056035223325
2015-09-05,61.61212348937988,61.63854222680067,61.49323556009965,61.587590872384965,1209000.0,-0.0006123019509014505,0.001425959006296181,2.033359087637192e-06,0.0004828418237611106
2015-09-06,61.57437515258789,61.60456758102249,61.48001984099414,61.57060001141202,1204200.0,-0.0006126770942815885,0.001444895205215905,2.087722154055912e-06,0.0004596029365744008
2015-09-07,61.5366268157959,61.570592935244306,61.46680412188863,61.55360915043907,1199400.0,-0.0006130526976270145,0.0014631803075387116,2.1408966123690786e-06,0.0004363393339904225
2015-09-08,61.498878479003906,61.536618289466126,61.45358840278311,61.536618289466126,1194600.0,-0.0006134287617842737,0.0011984148436310611,1.4361981374352608e-06,6.148540390953678e-07
2015-09-09,61.483787536621094,61.574373462355986,61.295071177381416,61.31017171125368,4265400.0,-0.00024538565183696015,0.0011618492929785728,1.3498937795948094e-06,7.082251399519774e-05
2015-09-10,61.35547637939453,61.46870737368781,61.35547637939453,61.46870737368781,1889000.0,-0.0020869104257791316,0.0013645116972894192,1.8618921720396518e-06,-0.0003326479188290321
2015-09-11,61.483787536621094,61.544178153777686,61.46114249497893,61.51398284519939,1411500.0,0.0020912747288137634,0.0012420156774730945,1.5426029430889497e-06,-0.0003846402647709508
2015-09-12,61.488817850748696,61.55172330029682,61.46617281028379,61.529078259046884,1242966.6666666667,8.181529357820239e-05,0.001248501782830822,1.5587567017317411e-06,-0.00028548065841671466
2015-09-13,61.493848164876304,61.55926844681596,61.47120312558865,61.544173672894374,1074433.3333333333,8.180860038353721e-05,0.0012457583111975857,1.5519137699178608e-06,-0.00018626841632169672
