Date,Close,High,Low,Open,Volume,daily_return,rolling_std_7d,rolling_var_7d,rolling_mean_7d
2015-07-08,16.997333526611328,17.386667251586914,16.95400047302246,17.288000106811523,93316500.0,-0.04823057784907436,0.02992787392402254,0.0008956776376121883,-0.007320560715388003
2015-07-09,17.19466781616211,17.530000686645508,17.119333267211914,17.27199935913086,50011500.0,0.011609720385955313,0.023587312063789605,0.0005563612903945946,-0.011431514825186466
2015-07-10,17.27666664123535,17.53333282470703,17.187999725341797,17.481332778930664,39163500.0,0.004768851945843755,0.0240567644870126,0.0005787279175835907,-0.010711990460154428
2015-07-11,17.343555450439453,17.523332595825195,17.148666381835938,17.48199971516927,40910500.0,0.0038716270096021965,0.024404651993615637,0.0005955870389294876,-0.010120630836582259
2015-07-12,17.410444259643555,17.51333236694336,17.109333038330078,17.48266665140788,42657500.0,0.003856695323818826,0.024729814663813573,0.0006115637333065689,-0.009531394056054441
2015-07-13,17.477333068847656,17.503332138061523,17.06999969482422,17.483333587646484,44404500.0,0.00384187836947647,0.02503332419260742,0.0006266673201321839,-0.008944263722867782
2015-07-14,17.709999084472656,17.732667922973633,17.367332458496094,17.47333335876465,28614000.0,0.013312443878506386,0.021207789944359047,0.00044977035432405664,-0.0009956229908387737
2015-07-15,17.542667388916016,17.832666397094727,17.472000122070312,17.78266716003418,30324000.0,-0.009448430502932648,0.007349219086262596,5.401102117788642e-05,0.004544683772895757
2015-07-16,17.778667449951172,17.81333351135254,17.54400062561035,17.614667892456055,24240000.0,0.013452917723576485,0.007670535371951582,5.8837112892360397e-05,0.0048079976782702104
2015-07-17,18.310667037963867,18.369333267211914,17.883333206176758,18.166667938232422,75061500.0,0.029923479333326286,0.01220256088180604,0.00014890249207418304,0.008401515876482
2015-07-18,18.47955576578776,18.616222381591797,17.978666305541992,18.222222646077473,74933500.0,0.009223515859566156,0.012037987975210055,0.0001449131544913019,0.009166071426476852
2015-07-19,18.648444493611652,18.86311149597168,18.073999404907227,18.277777353922527,74805500.0,0.009139220117864832,0.01181315463813445,0.0001395506225044775,0.009920717825626282
2015-07-20,18.817333221435547,19.110000610351562,18.16933250427246,18.333332061767578,74677500.0,0.009056451216708616,0.011526880642625954,0.00013286897734934494,0.010665656803802302
2015-07-21,17.784666061401367,18.233333587646484,17.770000457763672,18.003332138061523,91630500.0,-0.054878507378390284,0.027147618965581058,0.0007369932155003764,0.0009240923385313492
2015-07-22,17.857999801635742,17.96266746520996,17.390666961669922,17.417999267578125,46575000.0,0.004123425201304931,0.026765313946923594,0.0007163820306773827,0.002862928867708146
2015-07-23,17.81333351135254,17.99333381652832,17.684667587280273,17.976667404174805,33408000.0,-0.0025011922264167596,0.026389884958954914,0.0006964260281468749,0.0005837703034233968
2015-07-24,17.694000244140625,18.07266616821289,17.594667434692383,17.825332641601562,42547500.0,-0.0066990980175530845,0.023018745738397045,0.0005298626553689721,-0.004648026460987942
2015-07-25,17.41844431559245,17.92466672261556,17.302889506022137,17.71533266703288,51836000.0,-0.015573410463777249,0.02242869881117126,0.0005030465303622351,-0.008190444507179857
2015-07-26,17.14288838704427,17.77666727701823,17.011111577351887,17.60533269246419,61124500.0,-0.015819778365712578,0.02116276429175369,0.0004478625924683251,-0.011756015719119486
2015-07-27,16.867332458496094,17.6286678314209,16.71933364868164,17.495332717895508,70413000.0,-0.016074066535743614,0.0190719773498933,0.00036374032003484307,-0.01534608968375552
2015-07-28,17.654666900634766,17.69333267211914,16.78933334350586,17.049999237060547,58437000.0,0.04667806507496031,0.022335452337057794,0.0004988724311009805,-0.0008380079047054353
2015-07-29,17.58799934387207,17.859333038330078,17.46666717529297,17.618000030517578,41851500.0,-0.003776200204621105,0.022242365256938276,0.0004947228122230549,-0.001966525819837726
2015-07-30,17.785999298095703,17.79599952697754,17.474000930786133,17.512666702270508,30519000.0,0.011257673505236987,0.02278847180594124,0.0005193144472501787,-9.73572458619541e-07
2015-07-31,17.74333381652832,17.957332611083984,17.674667358398438,17.84000015258789,33339000.0,-0.0023988239767867015,0.022635259124206435,0.0005123549556199707,0.0006133512905080066
2015-08-01,17.60644467671712,17.898443857828777,17.495778401692707,17.810888926188152,34993500.0,-0.007714961642872553,0.021880954808404372,0.00047877618332743444,0.0017359868363515346
2015-08-02,17.469555536905926,17.839555104573567,17.31688944498698,17.78177769978841,36648000.0,-0.007774945045675108,0.020998668263128635,0.00044094406882492576,0.0028852487392140302
2015-08-03,17.332666397094727,17.78066635131836,17.13800048828125,17.752666473388672,38302500.0,-0.007835868492590436,0.01996436707681525,0.0003985759527778247,0.004062134173950198
2015-08-04,17.75200080871582,17.781333923339844,17.222667694091797,17.333999633789062,35287500.0,0.02419330078904558,0.012304325130727047,0.00015139641692264117,0.0008500249902480947
2015-08-05,18.0086669921875,18.066667556762695,17.360000610351562,17.57200050354004,93214500.0,0.014458436896063187,0.01306818740470636,0.00017077752204452596,0.003454973147488708
2015-08-06,16.408666610717773,17.0,15.7413330078125,16.63599967956543,219357000.0,-0.08884613070827718,0.03663272209790334,0.0013419563283022153,-0.010845570311584745
2015-08-07,16.167333602905273,16.248666763305664,15.892666816711426,16.238666534423828,76101000.0,-0.014707655017798138,0.03645468017818304,0.0013289437068936113,-0.01260397474601495
2015-08-08,16.1368891398112,16.231777826944988,15.840666770935059,16.118000030517578,71663500.0,-0.0018830849812243589,0.03665114501612845,0.0013433064309932774,-0.011770849508636636
2015-08-09,16.10644467671712,16.21488889058431,15.788666725158691,15.997333526611328,67226000.0,-0.001886637680305392,0.03682529884630299,0.0013561026351195246,-0.010929662742155248
2015-08-10,16.076000213623047,16.197999954223633,15.736666679382324,15.876667022705078,62788500.0,-0.0018902038100365726,0.03697680789584788,0.0013672843221664381,-0.010080282073218982
2015-08-11,15.824666976928711,15.953332901000977,15.629332542419434,15.8100004196167,63973500.0,-0.015634065274604314,0.033747269597787906,0.0011388782053057798,-0.01576990579659754
2015-08-12,15.878000259399414,15.98466682434082,15.515999794006348,15.666666984558105,55920000.0,0.0033702625495031224,0.03232207354598549,0.0010447164383120954,-0.017353930703248976
2015-08-13,16.167333602905273,16.43199920654297,15.941332817077637,15.990667343139648,70338000.0,0.018222278547613824,0.011439457790010968,0.00013086119452944262,-0.0020584436666931183
2015-08-14,16.209999084472656,16.528667449951172,16.118000030517578,16.482667922973633,65472000.0,0.0026389930841606013,0.010035303776723205,0.00010070732189111502,0.00041964891930098717
2015-08-15,16.47311019897461,16.7211119333903,16.312222162882488,16.667556126912434,79531500.0,0.016231408350539933,0.011561982777130187,0.00013367944573865507,0.0030074336809816004
2015-08-16,16.736221313476562,16.913556416829426,16.506444295247395,16.852444330851238,93591000.0,0.01597215773608629,0.012251846405696284,0.00015010774034877297,0.005558690169037555
2015-08-17,16.999332427978516,17.106000900268555,16.700666427612305,17.03733253479004,107650500.0,0.015721058509789554,0.012275490966441802,0.00015068767846719428,0.008074584786155572
2015-08-18,17.381332397460938,17.39666748046875,16.90399932861328,17.025333404541016,62925000.0,0.022471468870960187,0.007548323763209022,5.697719163422601e-05,0.013518232521236215
2015-08-19,17.016666412353516,17.376667022705078,17.001333236694336,17.35533332824707,54064500.0,-0.02098032399177252,0.014968438806107499,0.0002240541602921849,0.010039577301053981
2015-08-20,16.14533233642578,16.970666885375977,16.126667022705078,16.804000854492188,73587000.0,-0.05120474567775368,0.02689376654701145,0.0007232746790851521,0.00012143098314433751
2015-08-21,15.38466739654541,16.253332138061523,15.36733341217041,15.733332633972168,98853000.0,-0.047113613026361856,0.032173596669851666,0.0010351403226742902,-0.006986084175501728
2015-08-22,15.120222727457682,15.977777163187662,14.578222274780273,14.995332717895508,113810000.0,-0.017188845379075834,0.030595008475485325,0.0009360545436150189,-0.01176040613687541
2015-08-23,14.855778058369955,15.702222188313803,13.789111137390137,14.257332801818848,128767000.0,-0.017489469160233084,0.028047875654378565,0.0007866833287234817,-0.01654063855063532
2015-08-24,14.591333389282227,15.426667213439941,13.0,13.519332885742188,143724000.0,-0.01780079562636816,0.02422237326272996,0.0005867233664790154,-0.021329474855800706
2015-08-25,14.66866683959961,15.393333435058594,14.607999801635742,15.368000030517578,64909500.0,0.005299957738899019,0.01944574176687388,0.00037813687286394323,-0.023782547874666587
2015-08-26,14.989333152770996,15.199999809265137,14.36733341217041,15.195332527160645,74445000.0,0.021860631008791875,0.02608344324069705,0.0006803460112906647,-0.01766241144601453
2015-08-27,16.19933319091797,16.316667556762695,15.387332916259766,15.399999618530273,114840000.0,0.08072407396744574,0.0411307454534369,0.0016917382215554206,0.0011845627890139574
2015-08-28,16.565332412719727,16.76333236694336,16.10466766357422,16.124000549316406,82705500.0,0.022593474526899193,0.03554786218644851,0.001263650506026736,0.011142718153765536
2015-08-29,16.578221638997395,16.841110865275066,16.192222595214844,16.207555770874023,78638000.0,0.0007780843726246101,0.03376520739460629,0.0011400892304007752,0.013709422404008456
2015-08-30,16.591110865275066,16.91888936360677,16.27977752685547,16.29111099243164,74570500.0,0.0007774794280317465,0.03158779016154913,0.0009977884872900604,0.016318986488046288
2015-08-31,16.604000091552734,16.996667861938477,16.367332458496094,16.374666213989258,70503000.0,0.0007768754233716813,0.028910275977595604,0.0008358040571007414,0.01897293949515198
2015-09-01,15.908666610717773,16.399999618530273,15.79800033569336,16.022666931152344,81822000.0,-0.04187746789935942,0.03699704378736483,0.0013687812490041907,0.01223330726111506
2015-09-02,16.512666702270508,16.525333404541016,15.985333442687988,16.35333251953125,69438000.0,0.0379667326201818,0.038177552827681135,0.0014575255399103839,0.01453417891988505
2015-09-03,16.3713321685791,16.80533218383789,16.333332061767578,16.804000854492188,62922000.0,-0.008559158628931418,0.025028544315171274,0.0006264280305364923,0.0017794314061168842
2015-09-04,16.1286678314209,16.272666931152344,15.880000114440918,16.05933380126953,55338000.0,-0.014822516253377382,0.02380817328738307,0.0005668291152820607,-0.0035657101339226266
2015-09-05,16.232667446136475,16.35716676712036,15.977500200271606,16.128666877746582,53271750.0,0.006448121804143669,0.024075541566846874,0.0005796317017369716,-0.002755704786562761
2015-09-06,16.33666706085205,16.44166660308838,16.075000286102295,16.197999954223633,51205500.0,0.006406809913445777,0.02430614272045242,0.0005907885739470021,-0.0019515147172178996
2015-09-07,16.440666675567627,16.526166439056396,16.172500371932983,16.267333030700684,49139250.0,0.006366024007723903,0.02450172145927302,0.0006003343544678,-0.0011530649194532966
2015-09-08,16.544666290283203,16.610666275024414,16.270000457763672,16.336666107177734,47073000.0,0.006325754105223069,0.016670963084959207,0.00027792101018007264,0.005733109652629916
2015-09-09,16.5939998626709,16.950000762939453,16.553333282470703,16.803333282470703,50862000.0,0.002981841490309778,0.008767745282732683,7.687335734288122e-05,0.0007352680626481993
2015-09-10,16.565332412719727,16.71466636657715,16.35533332824707,16.48200035095215,40635000.0,-0.0017275792568650639,0.007897807527955934,6.237536374863741e-05,0.001711207972943393
2015-09-11,16.682666778564453,16.682666778564453,16.315332412719727,16.50933265686035,35262000.0,0.007083127758706009,0.003193603859230774,1.0199105609693693e-05,0.004840585688955306
2015-09-12,16.74822235107422,16.771778106689453,16.42511049906413,16.58622169494629,37962500.0,0.0039295619447363705,0.003123413254865001,9.75571036066638e-06,0.004480791423325692
2015-09-13,16.813777923583984,16.860889434814453,16.534888585408527,16.663110733032227,40663000.0,0.003914180928315636,0.0030071626299786104,9.043027083139874e-06,0.0041247015683071
2015-09-14,16.87933349609375,16.950000762939453,16.64466667175293,16.739999771118164,43363500.0,0.003898919850595428,0.0028406601023441337,8.069349817049783e-06,0.0037722581172887465
2015-09-15,16.904666900634766,16.97333335876465,16.633333206176758,16.850000381469727,44002500.0,0.0015008533688181114,0.0026996718918662695,7.288228323732803e-06,0.00308298658351661
2015-09-16,17.483333587646484,17.525333404541016,16.858667373657227,16.869333267211914,66256500.0,0.03423117949694654,0.012072185961993784,0.0001457376739009598,0.007547177727321862
2015-09-17,17.471332550048828,17.700000762939453,17.37933349609375,17.597333908081055,53787000.0,-0.000686427307326376,0.01194461050981961,0.00014267372023129307,0.007695913720113102
2015-09-18,17.374666213989258,17.58799934387207,17.166667938232422,17.19733238220215,56446500.0,-0.005532854221774852,0.012961028408236954,0.00016798825739912533,0.005893630580044408
2015-09-19,17.454221725463867,17.76022211710612,17.128889719645183,17.33111063639323,68232000.0,0.004578822435768792,0.012946946096558849,0.00016762341322720041,0.005986382078763326
2015-09-20,17.533777236938477,17.932444890340168,17.09111150105794,17.46488889058431,80017500.0,0.004557952381144981,0.012932051056719124,0.00016723794453359021,0.006078349429167518
2015-09-21,17.613332748413086,18.10466766357422,17.053333282470703,17.59866714477539,91803000.0,0.004537271712737878,0.01291636211130206,0.00016683241019027943,0.006169542552330725
2015-09-22,17.395999908447266,17.510000228881836,17.058000564575195,17.268667221069336,54966000.0,-0.012339109416155347,0.014687888946088457,0.0002157340816926275,0.0041924050116202306
2015-09-23,17.40399932861328,17.472000122070312,17.172000885009766,17.463333129882812,39012000.0,0.000459842504490382,0.006365002115096534,4.051325192518335e-05,-0.0006320717015877918
2015-09-24,17.541332244873047,17.56333351135254,17.08066749572754,17.302000045776367,51723000.0,0.007890882645230857,0.007132172094006448,5.086787877852432e-05,0.00059325829163467
2015-09-25,17.12733268737793,17.79400062561035,17.07666778564453,17.77400016784668,56601000.0,-0.02360137483948066,0.011593241664396072,0.000134403252289089,-0.0019879589394661596
2015-09-26,16.938888549804688,17.635777791341145,16.864667256673176,17.568222681681316,62239500.0,-0.011002538516234783,0.01161806677861134,0.00013497947567227248,-0.004213867646895242
2015-09-27,16.750444412231445,17.47755495707194,16.652666727701824,17.36244519551595,67878000.0,-0.011124941109280417,0.011147187984709006,0.00012425979996644085,-0.006454281002670299
2015-09-28,16.562000274658203,17.319332122802734,16.44066619873047,17.156667709350586,73516500.0,-0.011250097784607838,0.010100648205881465,0.00010202309417897645,-0.008709619502291115
2015-09-29,16.44333267211914,16.98200035095215,16.36400032043457,16.69733238220215,55548000.0,-0.00716505256437161,0.009979367430505736,9.958777431303866e-05,-0.007970468523464867
2015-09-30,16.559999465942383,16.82666778564453,16.1560001373291,16.799999237060547,73944000.0,0.007095082009808129,0.011158986128796724,0.0001245229714226777,-0.0070225771655623315
2015-10-01,15.991999626159668,16.566667556762695,15.808667182922363,16.500667572021484,68595000.0,-0.03429950833940998,0.013002997404864504,0.000169077941510913,-0.01304977587765388
2015-10-02,16.504667282104492,16.51333236694336,15.661999702453613,15.706666946411133,66360000.0,0.032057758124643954,0.020393047451428416,0.000415876384356211,-0.0050984711684932205
2015-10-03,16.473111470540363,16.560888290405273,15.86644426981608,16.00088882446289,62689500.0,-0.0019119326081988852,0.020243306444843078,0.00040979145581982536,-0.0037998131816309494
2015-10-04,16.441555658976238,16.608444213867188,16.070888837178547,16.29511070251465,59019000.0,-0.001915595096928624,0.01998551769758332,0.000399420917640416,-0.0024841923227235502
2015-10-05,16.40999984741211,16.6560001373291,16.275333404541016,16.589332580566406,55348500.0,-0.001919271644280296,0.0196110758805422,0.0003845942971923841,-0.0011512171598196158
2015-10-06,16.097333908081055,16.20199966430664,15.70533275604248,16.0,78378000.0,-0.01905337856419076,0.02070304575805669,0.00042861610366018915,-0.0028495494455080656
2015-10-07,15.46399974822998,15.846667289733887,15.274666786193848,15.775333404541016,102210000.0,-0.03934404066335062,0.024140437128811934,0.0005827607047701218,-0.009483709827387887
2015-10-08,15.114666938781738,15.381333351135254,14.753999710083008,15.338666915893555,91998000.0,-0.022590068231747584,0.02248306666325843,0.0005054882865845226,-0.007810932669150402
2015-10-09,14.712667465209961,14.958000183105469,14.557332992553711,14.728667259216309,92376000.0,-0.02659664782558413,0.014746995511167175,0.00021747387660638482,-0.016190133519182987
2015-10-10,14.599111557006836,14.927555720011393,14.488666216532389,14.774444897969564,80765500.0,-0.007718240657014985,0.013951899713800536,0.0001946555056239475,-0.017019606097585287
