Date,Close,High,Low,Open,Volume,daily_return
2015-08-06,175.6336669921875,177.37861677114512,175.04357480472143,177.26902601699894,116030800.0,-0.008187690003980008
2015-08-07,175.2964630126953,175.62522239997963,174.38604943342392,175.47349323481643,117858000.0,-0.0019199279116980383
2015-08-08,176.03265889485678,176.2799283819667,175.0632352686251,175.78819780288677,105328900.0,0.0041997189761218134
2015-08-09,176.76885477701822,176.93463436395373,175.74042110382626,176.1029023709571,92799800.0,0.004182155099987206
2015-08-10,177.5050506591797,177.5893403459408,176.41760693902745,176.41760693902745,80270700.0,0.004164737521720863
2015-08-11,175.9033660888672,176.57774779644564,175.1362567357122,176.15626083705428,126081400.0,-0.009023318290744431
2015-08-12,176.11415100097656,176.29960633575968,173.11316520214325,174.58836990706806,172123700.0,0.0011982994799706326
2015-08-13,175.8949737548828,176.64522016788285,175.34703288791917,175.95397525155556,89383300.0,-0.0012445180858438043
2015-08-14,176.53558349609375,176.6114480561212,175.55773073542818,175.7010347475112,72786500.0,0.0036420014030853487
2015-08-15,176.8643544514974,176.91493082484902,175.5296457106742,175.77972781374987,74881866.66666667,0.001862349498569671
2015-08-16,177.19312540690103,177.21841359357686,175.50156068592025,175.85842087998859,76977233.33333333,0.001858887600179493
2015-08-17,177.5218963623047,177.5218963623047,175.47347566116628,175.93711394622727,79072600.0,0.001855438548469035
2015-08-18,177.00759887695312,177.59767784423875,176.7715672900389,177.2436304638674,71692700.0,-0.0028970932368924673
2015-08-19,175.6083984375,177.0330140869101,174.79071240226006,176.2574793358841,172946000.0,-0.007904747865800865
2015-08-20,171.94139099121094,175.5830316263809,171.88237664285722,174.082539082167,194327900.0,-0.020881731619425747
2015-08-21,166.76553344726562,171.9161046534397,166.50421358805445,170.05312661598893,346588500.0,-0.030102452435143312
2015-08-22,164.42488606770834,170.1009101016297,162.25563241787623,166.05182374565663,400140433.3333333,-0.014035558374521306
2015-08-23,162.08423868815103,168.2857155498197,158.00705124769797,162.05052087532437,453692366.6666667,-0.014235359595100805
2015-08-24,159.74359130859375,166.4705209980097,153.75847007751975,158.04921800499207,507244300.0,-0.014440931447138872
2015-08-25,157.86373901367188,164.7592599163388,157.56869297897325,164.74239683536007,369833100.0,-0.011767935599308998
2015-08-26,163.9247283935547,164.20289849210744,158.79100699875787,161.91844617345566,339257000.0,0.03839380352797739
2015-08-27,167.97946166992188,168.1059026467122,164.55698869530755,166.08276984147915,274143900.0,0.024735336249162465
2015-08-28,167.9879150390625,168.4599785821746,166.8414694931759,167.33039612361824,160414400.0,5.0323825642628606e-05
2015-08-29,167.5354970296224,168.2604552718094,166.58574469894276,167.2207879527186,161375866.66666666,-0.002693158072322621
2015-08-30,167.08307902018228,168.06093196144423,166.3300199047096,167.111179781819,162337333.33333334,-0.0027004307592206622
2015-08-31,166.6306610107422,167.86140865107902,166.07429511047644,167.00157161091937,163298800.0,-0.0027077428312500817
2015-09-01,161.65711975097656,164.18604162847674,160.78041963029656,162.79512687819457,256000400.0,-0.029847695673757113
2015-09-02,164.72560119628906,164.76775248132103,162.2051035594674,164.05964433597663,160269300.0,0.018981418511224923
2015-09-03,164.84356689453125,166.951001876914,164.34621532575187,165.44207122638105,152087800.0,0.0007161345740156477
2015-09-04,162.3483428955078,163.4189233671046,161.52223206194452,162.56752434516008,207081000.0,-0.015136920694150624
2015-09-05,163.36835098266602,164.20922184412964,162.27248863474767,163.21873126653685,184317175.0,0.00628283645503358
2015-09-06,164.38835906982422,164.99952032115465,163.0227452075508,163.86993818791365,161553350.0,0.006243608881541851
2015-09-07,165.40836715698242,165.78981879817968,163.77300178035392,164.52114510929044,138789525.0,0.006204868111889583
2015-09-08,166.42837524414062,166.5801172752047,164.52325835315708,165.1723520306672,116025700.0,0.006166605140295989
2015-09-09,164.202880859375,168.14800541293639,163.83198314687897,168.0215644726265,149347700.0,-0.013372085027573921
2015-09-10,165.09646606445312,166.25133634948986,163.74770249468142,164.00902238141856,158611100.0,0.005441958145931736
2015-09-11,165.84669494628906,165.91413440394695,163.9837169089284,164.7002498916274,119691200.0,0.004544184982996802
2015-09-12,165.6415761311849,165.96752711892807,164.23661527583727,165.14141198243746,106278133.33333333,-0.0012367977255777207
2015-09-13,165.43645731608072,166.02091983390918,164.48951364274612,165.5825740732475,92865066.66666667,-0.0012383292884253772
2015-09-14,165.23133850097656,166.0743125488903,164.742412009655,166.02373616405757,79452000.0,-0.0012398646491339482
2015-09-15,167.296630859375,167.74340606413344,165.18919579437753,165.73712376617172,113806200.0,0.012499398583436516
2015-09-16,168.74655151367188,168.9404448205619,167.25449659708505,167.6001190699612,99581600.0,0.008666765414514721
2015-09-17,168.3671875,171.0309883334253,167.98785178588685,168.6116571545534,276046600.0,-0.002248128985564146
2015-09-18,165.61581420898438,168.3527718997516,165.20061782685315,165.83613515914368,223657500.0,-0.016341505324578898
2015-09-19,165.90111796061197,168.0703442272604,165.2712550331534,166.04234834185527,184347066.66666666,0.001722684231516558
2015-09-20,166.1864217122396,167.78791655476917,165.34189223945367,166.2485615245669,145036633.3333333,0.001719721694071863
2015-09-21,166.4717254638672,167.50548888227797,165.41252944575393,166.4547747072785,105726200.0,0.0017167693286135322
2015-09-22,164.31089782714844,164.77694647618807,163.16696140947238,164.28547816716753,153890900.0,-0.012980148014311021
2015-09-23,164.0482177734375,164.95488247298096,163.46353974036194,164.48036491849462,92790600.0,-0.0015986770030754771
2015-09-24,163.45509338378906,163.92114212941362,161.4722819165534,162.81957589329278,159378800.0,-0.003615549121463668
2015-09-25,163.41268920898438,165.23450032274098,162.53143130000208,164.92945149726754,155054800.0,-0.0002594240040297846
2015-09-26,162.04560343424478,164.36170980454125,161.3535922778041,164.12162377366963,162875166.66666666,-0.008365848339912385
2015-09-27,160.67851765950522,163.4889192863415,160.17575325560614,163.3137960500717,170695533.33333334,-0.008436426202049319
2015-09-28,159.31143188476562,162.61612876814178,158.99791423340815,162.50596832647378,178515900.0,-0.008508205046032336
2015-09-29,159.40467834472656,160.77740447485854,158.39632218203565,159.5317895597265,159045600.0,0.0005853092829419815
2015-09-30,162.3789520263672,162.54842076318582,160.52323897355902,161.31127441810176,163452000.0,0.018658634818788045
2015-10-01,162.80262756347656,163.10767645641465,160.8452358878054,162.7602571475838,131079000.0,0.002609177678647434
2015-10-02,165.2344970703125,165.25991672779887,160.25203732886376,160.8028267435443,211003300.0,0.014937532294359013
2015-10-03,166.21460978190103,166.30781950728212,162.28852252731983,162.69243562900047,182775800.0,0.005931647016612196
2015-10-04,167.1947224934896,167.35572228676534,164.3250077257759,164.5820445144566,154548300.0,0.0058966700512945724
2015-10-05,168.17483520507812,168.4036250662486,166.36149292423195,166.47165339991278,126320800.0,0.005862103163134735
2015-10-06,167.59861755371094,168.60697374378728,166.9292116832075,168.0392465043394,110274500.0,-0.003426301269536136
2015-10-07,168.97134399414062,169.3272321330427,167.3359394074365,168.539183952191,124307300.0,0.008190559447722068
2015-10-08,170.4966278076172,170.78472594957356,168.276544715228,168.58159360954522,153055200.0,0.009026878625818746
2015-10-09,170.5983123779297,171.08129893505847,169.9627949035355,170.64068279548317,107069200.0,0.0005964022375106737
2015-10-10,170.65196228027344,171.04173907074224,170.05598799357492,170.65196228856456,90178000.0,0.00031448085034324613
2015-10-11,170.7056121826172,171.00217920642604,170.14918108361434,170.66324178164598,73286800.0,0.0003143819832298611
2015-10-12,170.75926208496094,170.9626193421098,170.24237417365376,170.67452127472737,56395600.0,0.00031428317826098784
2015-10-13,169.68313598632812,171.30158997450334,169.51366727538965,170.02207340820507,88038700.0,-0.006302007197111159
2015-10-14,168.86962890625,170.20845339252674,168.57306196329918,169.6237754852051,99106200.0,-0.004794271837029629
2015-10-15,171.46253967285156,171.47100858055197,169.16619858229365,169.5390373951928,134142200.0,0.015354512136940057
2015-10-16,172.24217224121094,172.2591100631396,171.09823570890907,171.86933328461967,114580100.0,0.004546955678172537
2015-10-17,172.27040100097656,172.28169288226232,171.15753877618948,171.77610973173557,101894700.0,0.00016388994285376768
2015-10-18,172.2986297607422,172.30427570138508,171.21684184346987,171.68288617885145,89209300.0,0.00016386308734173127
2015-10-19,172.3268585205078,172.3268585205078,171.27614491075028,171.58966262596735,76523900.0,0.0001638362406295446
2015-10-20,172.10659790039062,172.7251645921883,171.6320802776617,171.88628984116232,78448500.0,-0.0012781560692756155
2015-10-21,171.03892517089844,172.6827860206722,170.86944351681248,172.5302680475567,102038000.0,-0.006203554904444242
2015-10-22,173.928466796875,174.1403060147591,171.03898969146238,171.99649416414337,174911700.0,0.016894058607357376
2015-10-23,175.83494567871094,176.20778461385254,174.80965153670587,175.61463763959742,144442300.0,0.0109612814793707
2015-10-24,175.6908925374349,176.0439577445267,174.88308347306824,175.62875701886855,119305866.66666667,-0.000819252058912423
2015-10-25,175.54683939615884,175.88013087520088,174.95651540943058,175.64287639813966,94169433.33333334,-0.0008199237831600925
2015-10-26,175.4027862548828,175.71630400587503,175.02994734579295,175.6569957774108,69033000.0,-0.0008205966098366879
2015-10-27,175.06385803222656,175.4027954602962,174.3774884064893,174.72490767452285,77905800.0,-0.0019322852840190086
2015-10-28,177.05506896972656,177.08048862043242,174.73332134106394,175.40272702570013,135906700.0,0.011374197734939973
2015-10-29,176.95350646972656,177.3263454975453,176.42814943760246,176.54677886194136,90525500.0,-0.0005736209677078552
2015-10-30,176.19081115722656,177.47032760426288,176.0298243011024,177.14832803274922,131076900.0,-0.004310145233716978
2015-10-31,176.8856404622396,177.80361420594613,176.1512718578545,176.93931141502594,116141533.33333333,0.003943618287749251
2015-11-01,177.5804697672526,178.1369008076294,176.27271941460666,176.73029479730263,101206166.66666667,0.003928127253276514
2015-11-02,178.27529907226562,178.47018740931264,176.39416697135877,176.52127817957935,86270800.0,0.0039127574441248925
2015-11-03,178.792236328125,179.35149476761924,177.69067020083986,177.91946009511207,95246100.0,0.002899657207417361
2015-11-04,178.24990844726562,179.2158943107624,177.70760082091013,179.0887960114735,96224500.0,-0.003033285404317465
2015-11-05,178.07192993164062,178.77523724639366,177.1737342787081,178.30918867280653,78408700.0,-0.0009984774588406298
2015-11-06,177.978759765625,178.21603148914676,176.6399478271048,177.7245631504848,110471500.0,-0.0005232164668029782
2015-11-07,177.42516072591147,177.98160051077036,176.21344706882545,177.60311131459278,117317233.33333333,-0.0031104781292022876
2015-11-08,176.8715616861979,177.74716953239397,175.78694631054609,177.48165947870072,124162966.66666667,-0.0031201833914005217
2015-11-09,176.31796264648438,177.51273855401757,175.36044555226673,177.3602076428087,131008700.0,-0.0031299494075577305
2015-11-10,176.7247314453125,176.75863295777705,175.5638567713553,175.83500422287847,75874600.0,0.0023070184836679886
2015-11-11,176.0298614501953,177.0466867652725,175.96207137190544,176.99584743896398,67846000.0,-0.003931934084348665
2015-11-12,173.57249450683594,175.4536268861299,173.55555668693853,174.97910933633207,121315200.0,-0.013959943631806193
2015-11-13,171.62359619140625,173.4284698460484,171.53886829110488,173.1573224635945,153577100.0,-0.01122815179309955
2015-11-14,172.49353535970053,173.71655818028714,171.4654140932176,172.58393097652774,141599800.0,0.005068878566814705
2015-11-15,173.36347452799478,174.0046465145259,171.39195989533027,172.01053948946094,129622500.0,0.00504331461744445
2015-11-16,174.23341369628906,174.29273484876464,171.318505697443,171.43714800239417,117645200.0,0.0050180072282399735
2015-11-17,174.1063690185547,175.4367122135513,173.6064317064697,174.54699808953552,121123700.0,-0.0007291636835849991
2015-11-18,176.86874389648438,177.01279297051065,174.54699502970854,174.58935251705347,121342500.0,0.01586601853511338
2015-11-19,176.71620178222656,177.13988003491488,176.41962183349108,176.75009035340258,88220500.0,-0.0008624594198910485
2015-11-20,177.36021423339844,178.046571035254,176.97890633566044,177.47884364446438,94011500.0,0.003644331672347345
2015-11-21,177.29242451985678,178.00702393964207,176.88286968752385,177.45907028361393,84318066.66666667,-0.00038221488305401063
2015-11-22,177.2246348063151,177.9674768440301,176.78683303938726,177.4392969227635,74624633.33333333,-0.0003823610271295186
2015-11-23,177.15684509277344,177.92792974841817,176.69079639125067,177.41952356191305,64931200.0,-0.0003825072830069276
2015-11-24,177.3940887451172,177.8008162455035,175.7502150636118,176.13999181367205,98874400.0,0.00133917293582142
2015-11-25,177.3686981201172,177.7245863574192,177.10600670077966,177.5212161091168,51980100.0,-0.0001431311786069811
2015-11-26,177.4703598022461,177.7499890256046,177.04244061820157,177.49153855692725,44648950.0,0.0005731658584993138
2015-11-27,177.572021484375,177.77539169379,176.97887453562348,177.46186100473767,37317800.0,0.0005728375275859676
2015-11-28,177.32628885904947,177.80081072433,176.89413740039257,177.55224713546485,62486100.0,-0.001383847653878001
2015-11-29,177.08055623372397,177.82622975486998,176.80940026516163,177.64263326619204,87654400.0,-0.0013857653419951932
2015-11-30,176.83482360839844,177.85164878541,176.72466312993072,177.73301939691922,112822700.0,-0.001387688352419647
2015-12-01,178.52101135253906,178.63965364185077,177.19066874251584,177.47029786097102,97858400.0,0.009535382848995244
2015-12-02,176.69924926757812,178.792220849332,176.44503973257642,178.47022124302094,108441300.0,-0.010204748848096967
2015-12-03,174.22496032714844,177.22459647326986,173.49623326243832,176.95344913248394,166224200.0,-0.014002826558039527
2015-12-04,177.62289428710938,177.91947428220882,174.22499882402906,174.22499882402906,192913900.0,0.01950314095971395
2015-12-05,177.2641805013021,177.85168160364404,174.6740942430494,175.24747186473925,162618300.0,-0.0020195244945589996
2015-12-06,176.90546671549478,177.78388892507922,175.1231896620698,176.26994490544945,132322700.0,-0.0020236112269995665
2015-12-07,176.5467529296875,177.71609624651444,175.57228508109014,177.29241794615965,102027100.0,-0.002027714532893299
2015-12-08,175.3604278564453,176.49588248125178,174.36902228735596,174.9706511008893,103372400.0,-0.0067196085657529325
2015-12-09,173.9961395263672,176.82630646505206,173.01320311532646,174.71639755316775,162401500.0,-0.007779909907581706
2015-12-10,174.44528198242188,175.76715607993603,173.8267153454332,174.063974135775,116128900.0,0.0025813357542143756
2015-12-11,171.06431579589844,172.979336623438,170.75078513276736,172.30993075011187,211173300.0,-0.019381241774507396
2015-12-12,171.35241190592447,172.67146286249366,170.3101585531354,171.94839040323728,201577266.66666666,0.0016841391419690765
2015-12-13,171.64050801595053,172.3635891015493,169.86953197350343,171.58685005636272,191981233.33333334,0.0016813075860537818
2015-12-14,171.92860412597656,172.05571534060496,169.42890539387147,171.22530970948813,182385200.0,0.00167848553558958
2015-12-15,173.73350524902344,174.64865183684773,171.90321207337485,173.4538760474965,154069600.0,0.01049796880642595
2015-12-16,176.27557373046875,176.58062259123602,173.53861582362876,174.86895882084,197017000.0,0.014631999036694765
2015-12-17,173.58944702148438,176.6568733064636,173.5724962717811,176.5890832372841,173092500.0,-0.015238224174448312
2015-12-18,170.49693298339844,172.97740537208782,170.33497501505946,172.84103135200797,251393500.0,-0.017815103919901265
2015-12-19,170.96575927734375,172.67907741127564,170.40885635850356,172.45461845784962,200627100.0,0.002749763797750937
2015-12-20,171.43458557128906,172.38074945046344,170.48273770194763,172.06820556369127,149860700.0,0.002742223331309024
2015-12-21,171.90341186523438,172.08242148965127,170.55661904539173,171.6817926695329,99094300.0,0.0027347241070581063
2015-12-22,173.46327209472656,173.76161707737495,171.80109592167094,172.7984016255043,111026200.0,0.009074050436620018
2015-12-23,175.61135864257812,175.65398122132467,174.3839012115534,174.4776656821618,110987200.0,0.012383523739126323
2015-12-24,175.3214874267578,175.87555479354924,175.09986828399016,175.35559068354146,48539600.0,-0.001650640471441811
2015-12-25,175.22134017944336,175.64754309644147,174.78448808408706,175.17233136882402,52879675.0,-0.000571220611827683
2015-12-26,175.1211929321289,175.41953139933372,174.46910788418393,174.98907205410654,57219750.0,-0.0005715470913069121
2015-12-27,175.02104568481445,175.19151970222595,174.1537276842808,174.80581273938907,61559825.0,-0.0005718739441962217
2015-12-28,174.9208984375,174.96350800511817,173.8383474843777,174.62255342467162,65899900.0,-0.0005722011711368769
2015-12-29,176.7876739501953,177.1201092779049,175.99494855588242,176.02903881739212,92640700.0,0.010672112534125366
2015-12-30,175.53463745117188,176.62572086834837,175.38973108486047,176.54047570859566,63317700.0,-0.007087804658691521
2015-12-31,173.77871704101562,175.50056802101813,173.77871704101562,174.85274895239917,114877900.0,-0.010003270212949777
2016-01-01,173.17136764526367,174.46488570802927,172.65353335387914,173.8639489260604,141746800.0,-0.00349495845114689
2016-01-02,172.56401824951172,173.42920339504042,171.52834966674266,172.87514889972164,168615700.0,-0.0035072160254349116
2016-01-03,171.95666885375977,172.39352108205156,170.40316597960617,171.88634887338287,195484600.0,-0.0035195598822564955
2016-01-04,171.3493194580078,171.3578387690627,169.2779822924697,170.8975488470441,222353500.0,-0.0035319909358587642
2016-01-05,171.6391143798828,172.09940425434635,170.52247343771307,171.67320462716216,110845800.0,0.0016912522488659043
2016-01-06,169.47409057617188,170.5310577301432,168.43416204904273,169.06492941342293,152112600.0,-0.012613813649254624
2016-01-07,165.4080810546875,168.2977140616437,165.01597166733157,166.4991510804858,213436100.0,-0.02399192412044171
2016-01-08,163.59249877929688,166.94243533813776,163.3026860916041,166.37984858679297,209817200.0,-0.010976381950712266
2016-01-09,163.64648946126303,166.24915448958575,162.80261794938988,165.76044078573446,202525233.33333334,0.0003300315257057651
2016-01-10,163.70048014322916,165.55587364103374,162.30254980717567,165.14103298467595,195233266.66666666,0.0003299226408330913
2016-01-11,163.7544708251953,164.86259279248173,161.80248166496145,164.52162518361743,187941300.0,0.0003298138277842977
2016-01-12,165.07569885253906,165.8343339266191,162.92764835929586,165.2120859011924,172330500.0,0.008068347817838495
2016-01-13,160.95855712890625,166.09852373163426,160.57498005535265,165.74903690628466,221168900.0,-0.02494093165893929
2016-01-14,163.6010284423828,164.7347213288217,159.96129197214566,161.57232649359372,240795600.0,0.01641709121038093
2016-01-15,160.08912658691406,160.89890340221314,158.13713771607388,159.20263694846278,324846400.0,-0.02146625781576661
2016-01-16,160.14239883422852,161.18658675172333,158.2820413634296,159.882423237262,292445900.0,0.00033276618125288593
2016-01-17,160.19567108154297,161.4742701012335,158.42694501078535,160.56220952606125,260045400.0,0.00033265548475758244
2016-01-18,160.24894332885742,161.76195345074365,158.5718486581411,161.2419958148605,227644900.0,0.00033254486188538657
2016-01-19,160.30221557617188,162.04963680025384,158.71675230549684,161.92178210365972,195244400.0,0.00033243431256280154
2016-01-20,158.24795532226562,159.82489953363088,154.301354647592,157.71947181658118,286547800.0,-0.012814921157032422
2016-01-21,159.1344757080078,160.99270050296772,157.3870540112103,158.72532756164156,195772900.0,0.005602096936651257
2016-01-22,162.39913940429688,162.6037069386971,161.00120489070326,161.76835915786967,168319600.0,0.020515125222012376
2016-01-23,161.58084106445312,162.43039212041376,160.58353530655853,161.80814418436327,155670300.0,-0.005038809582645465
2016-01-24,160.76254272460938,162.2570773021304,160.16586572241377,161.8479292108569,143021000.0,-0.005064327765922028
2016-01-25,159.94424438476562,162.08376248384707,159.74819613826904,161.8877142373505,130371700.0,-0.005090105729700478
2016-01-26,162.1263427734375,162.4076361006503,160.26811855961972,160.60907307386375,141036800.0,0.013642869095199073
2016-01-27,160.3618927001953,163.28561620606942,159.44981915923265,161.59786914730412,185681700.0,-0.01088317939613248
2016-01-28,161.19725036621094,162.1263625866653,159.53507414462229,161.92179505575135,143798800.0,0.005209203084035385
2016-01-29,165.12680053710938,165.2631875525536,161.85359020593822,161.9729255928065,210529300.0,0.02437727791244093
2016-01-30,165.10692342122397,165.46209421561812,162.41050282751326,162.68611234409929,185706733.33333334,-0.00012037486235272343
2016-01-31,165.08704630533853,165.66100087868267,162.9674154490883,163.39929909539208,160884166.66666666,-0.00012038935420488617
2016-02-01,165.06716918945312,165.8599075417472,163.52432807066333,164.11248584668488,136061600.0,-0.00012040384954636885
2016-02-02,162.09228515625,163.63512610465997,161.56378864422214,163.62660679239215,182564900.0,-0.018022263590094956
2016-02-03,163.0640106201172,163.4731586972966,159.483935679986,163.15777507598986,205054900.0,0.005994890274577225
2016-02-04,163.3197784423828,164.30003283904733,161.92184353408058,162.56114327275392,139531800.0,0.0015685117843782237
2016-02-05,160.20851135253906,163.37943908584782,159.5692116160911,162.79981356796316,180788300.0,-0.019050154975206346
2016-02-06,159.48965454101562,161.80249874699683,158.31902707935973,161.31663771095043,184367766.66666666,-0.004487007621845951
2016-02-07,158.7707977294922,160.22555840814582,157.06884254262835,159.8334618539377,187947233.33333334,-0.004507231604408357
2016-02-08,158.05194091796875,158.64861806929483,155.81865800589696,158.35028599692498,191526700.0,-0.0045276387207437985
2016-02-09,158.06040954589844,159.3475409237781,156.15956258530605,156.29594960661208,184513100.0,5.3581296632687625e-05
2016-02-10,157.92405700683594,160.5409166752713,157.7961892795048,158.89579190426616,148214100.0,-0.0008626609247327499
2016-02-11,155.86976623535156,156.92674625123752,154.36101554486052,155.4265148730015,219058900.0,-0.013008092689737905
2016-02-12,159.0832977294922,159.10033635206136,156.80739298462422,157.65979235003914,127632400.0,0.020616772397595184
2016-02-13,159.75456619262695,159.77373789549483,157.5894742160938,158.4717074608502,125786975.0,0.004219603646111292
2016-02-14,160.42583465576172,160.44713943892828,158.3715554475634,159.28362257166125,123941550.0,0.004201873405767831
2016-02-15,161.09710311889648,161.12054098236172,159.15363667903299,160.0955376824723,122096125.0,0.004184291542413732
2016-02-16,161.76837158203125,161.7939425257952,159.93571791050258,160.90745279328337,120250700.0,0.004166856201252456
2016-02-17,164.41082763671875,164.7858855158272,162.81683165050777,162.94469938561372,136009500.0,0.01633481272541304
2016-02-18,163.73739624023438,164.7432342871543,163.42201262700698,164.68356008649909,102343000.0,-0.004096028261425633
2016-02-19,163.66070556640625,163.8141312347143,162.3394837274439,162.95321241384468,114793000.0,-0.00046837604352523154
2016-02-20,164.45061238606772,164.60119829827036,163.28850434209707,163.720387980476,111075433.33333333,0.004826490371819592
2016-02-21,165.24051920572916,165.3882653618264,164.2375249567502,164.48756354710733,107357866.66666667,0.004803307255597522
2016-02-22,166.03042602539062,166.17533242538246,165.18654557140337,165.25473911373865,103640300.0,0.004780345785999396
2016-02-23,163.93344116210938,165.63823977815503,163.81409277266818,165.36546575642873,111455300.0,-0.012630123968727092
2016-02-24,164.68356323242188,164.96485659820732,161.37626236967816,162.4929035145162,150812200.0,0.004575772124314259
2016-02-25,166.6781768798828,166.6867091982967,164.3681817351478,165.13533601058816,110728300.0,0.012111795544804238
2016-02-26,166.2946014404297,167.6499134106207,166.13264346790692,167.55616195977393,129833700.0,-0.0023012937064313954
2016-02-27,165.85986328125,167.52203936195065,165.68654190822505,167.1413107476297,128528500.0,-0.0026142650177096716
2016-02-28,165.4251251220703,167.39416531328058,165.24044034854316,166.72645953548547,127223300.0,-0.002621117313008403
2016-02-29,164.99038696289062,167.26629126461052,164.7943387888613,166.31160832334123,125918100.0,-0.002628005624048302
2016-03-01,168.8688201904297,168.95406532020857,165.74903573528408,166.22637724625224,141799700.0,0.02350702546331629
2016-03-02,169.6274871826172,169.6786290675486,168.13578817472984,168.55346857930823,102415000.0,0.004492641041324186
2016-03-03,170.29238891601562,170.30944054964618,168.86888316262315,169.44850864020717,95172200.0,0.003919775883271859
2016-03-04,170.84637451171875,171.63059326327445,169.65302077079537,170.48836838944175,129293600.0,0.0032531436033604866
2016-03-05,170.89185587565103,171.5510554230704,169.71554929882356,170.29801865662807,119602066.66666667,0.000266212051980963
2016-03-06,170.93733723958334,171.47151758286634,169.77807782685173,170.10766892381437,109910533.33333333,0.00026614120198575897
2016-03-07,170.98281860351562,171.3919797426623,169.84060635487992,169.9173191910007,100219000.0,0.00026607038969217456
2016-03-08,169.11602783203125,170.4116785011559,168.95408287914992,169.90024668907287,123974900.0,-0.010918002093609158
2016-03-09,169.95143127441406,170.3009052148483,169.14164127361622,169.93437964108534,94801200.0,0.004939824173333607
