Date,Close,High,Low,Open,Volume,daily_return
2015-07-26,61.385573069254555,61.405620254039,61.32292706134199,61.38557307236281,1616633.3333333335,0.0006534484021594178
2015-07-27,61.4256591796875,61.4331783060863,61.350485121938455,61.41062666230288,2022800.0,0.000653021686182198
2015-07-28,61.320396423339844,61.380537946120526,61.31287729913944,61.350467184730185,1434700.0,-0.0017136609969415906
2015-07-29,61.26776123046875,61.32790274069033,61.22265796550761,61.32038361806011,1020500.0,-0.0008583635452666938
2015-07-30,61.29031753540039,61.32790741600706,61.222662632801025,61.252733390204256,788000.0,0.0003681594443576408
2015-07-31,61.50083541870117,61.51587367203213,61.433180484951386,61.47828377411791,1589100.0,0.0034347657471212045
2015-08-01,61.54828770955404,61.56333442195081,61.45547430278869,61.50060870852268,1754666.6666666667,0.000771571484026401
2015-08-02,61.5957400004069,61.61079517186949,61.477768120625996,61.52293364292745,1920233.3333333333,0.0007709766204511137
2015-08-03,61.643192291259766,61.658255921788175,61.5000619384633,61.54525857733221,2085800.0,0.0007703826734211106
2015-08-04,61.432281494140625,61.60553914892774,61.41721211276824,61.59047551484039,1007300.0,-0.0034214775270333675
2015-08-05,61.33435821533203,61.37202592790075,61.25149384550967,61.35695654395886,2097000.0,-0.001594003615475903
2015-08-06,61.37201690673828,61.43228293907523,61.33434919970639,61.34941858143321,1173000.0,0.0006139901435675554
2015-08-07,61.50007629394531,61.55280763402894,61.43228131981709,61.4699432785711,1773800.0,0.002086608745507368
2015-08-08,61.45738983154297,61.52769828591441,61.399637279780194,61.46492260717417,1573633.3333333333,-0.0006940879584981241
2015-08-09,61.414703369140625,61.50258893779988,61.36699323974329,61.459901935777225,1373466.6666666667,-0.0006945700512069886
2015-08-10,61.37201690673828,61.47747958968535,61.33434919970639,61.45488126438029,1173300.0,-0.0006950528140756695
2015-08-11,61.60551834106445,61.6883826687692,61.552787018641716,61.57538533578245,1424200.0,0.0038046889461202937
2015-08-12,61.582942962646484,61.79386833090398,61.56787932803606,61.7110039723335,1029700.0,-0.00036645058796491714
2015-08-13,61.454898834228516,61.58295987909309,61.43230050246263,61.522693829526176,845500.0,-0.0020792141826615484
2015-08-14,61.432281494140625,61.522674793234756,61.4021484786809,61.432281494140625,2279800.0,-0.00036803152420605834
2015-08-15,61.469932556152344,61.55028341997529,61.43980146272625,61.47997688836577,1793833.3333333333,0.0006128872491135695
2015-08-16,61.50758361816406,61.57789204671581,61.477454446771596,61.52767228259091,1307866.6666666665,0.000612511848411712
2015-08-17,61.54523468017578,61.60550067345634,61.51510743081695,61.57536767681606,821900.0,0.0006121369073033289
2015-08-18,61.432281494140625,61.51514584983361,61.409677422082055,61.4699434530015,1083900.0,-0.001835287274833286
2015-08-19,61.650753021240234,61.67335709961348,61.33436489145445,61.37203260812322,1356600.0,0.003556298444173045
2015-08-20,61.70343780517578,61.7486344290268,61.65070074764056,61.673304806847845,1536900.0,0.0008545683767624546
2015-08-21,61.8013916015625,61.83905355477164,61.673330615539896,61.74866026924236,3459200.0,0.0015874933370163546
2015-08-22,61.7963752746582,61.92443629467015,61.68840295513344,61.83153143517892,3890066.6666666665,-8.116851051898077e-05
2015-08-23,61.791358947753906,62.00981903456866,61.703475294726985,61.91440260111547,4320933.333333333,-8.11750993808813e-05
2015-08-24,61.78634262084961,62.09520177446717,61.71854763432053,61.99727376705203,4751800.0,-8.118168931259273e-05
2015-08-25,61.582942962646484,61.7110039723335,61.4699455875699,61.7110039723335,5325500.0,-0.003291984111299162
2015-08-26,61.319313049316406,61.5754351806177,61.2816453254014,61.42477577953315,2742500.0,-0.00428089176397406
2015-08-27,61.40215301513672,61.4850173769518,61.281620944392785,61.29669032687851,2671000.0,0.001350960434825632
2015-08-28,61.432281494140625,61.575406133468015,61.4021484786809,61.53774417460714,2723900.0,0.0004906746347554947
2015-08-29,61.40467198689779,61.565373777769175,61.382071744895576,61.53524459089994,2850500.0,-0.00044942995069241487
2015-08-30,61.377062479654946,61.55534142207034,61.36199501111026,61.532745007192744,2977100.0,-0.00044963202879311215
2015-08-31,61.34945297241211,61.5453090663715,61.341918277324936,61.530245423485546,3103700.0,-0.0004498342886968265
2015-09-01,61.49885177612305,61.55169209515909,61.40071564136838,61.43846119460677,2577700.0,0.0024352100381093145
2015-09-02,61.45356750488281,61.52150259611199,61.39317691768128,61.43846697850074,1934700.0,-0.000736343361418923
2015-09-03,61.49885177612305,61.57433712343698,61.44601145708701,61.536591570198595,2503000.0,0.0007368859625054291
2015-09-04,61.649837493896484,61.67248252769264,61.506417026799426,61.60454742630417,1213800.0,0.0024550981589555043
2015-09-05,61.612091064453125,61.638509788319126,61.493203199991385,61.58755846227778,1209000.0,-0.0006122713534661983
2015-09-06,61.574344635009766,61.604537048945616,61.479989373183344,61.57056949825139,1204200.0,-0.0006126464593431136
2015-09-07,61.536598205566406,61.570564309572106,61.466775546375295,61.55358053422499,1199400.0,-0.000613022025116261
2015-09-08,61.49885177612305,61.536591570198595,61.453561719567254,61.536591570198595,1194600.0,-0.0006133980516320747
2015-09-09,61.48382568359375,61.57441166553173,61.29510920726698,61.310209750508214,4265400.0,-0.0002443312695332711
2015-09-10,61.35543441772461,61.468665334578,61.35543441772461,61.468665334578,1889000.0,-0.0020882120531969806
2015-09-11,61.48382568359375,61.54421633821907,61.461180627901705,61.51402101090641,1411500.0,0.0020925818077501823
2015-09-12,61.488834381103516,61.551739845798295,61.46618933454952,61.52909479315072,1242966.6666666667,8.146366063077615e-05
2015-09-13,61.49384307861328,61.55926335337752,61.47119804119733,61.54416857539503,1074433.3333333333,8.145702484330108e-05
2015-09-14,61.49885177612305,61.56678686095674,61.47620674784515,61.559242357639334,905900.0,8.145039013673916e-05
2015-09-15,61.24224853515625,61.446065487201196,61.18940816965717,61.43851521808193,1697300.0,-0.004172488323862078
2015-09-16,61.20449447631836,61.24978456216709,61.144103855742344,61.19694420895472,1579000.0,-0.0006164708145263154
2015-09-17,61.55171585083008,61.55171585083008,61.15918267864025,61.17428320942874,1833200.0,0.0056731352408452285
2015-09-18,61.725372314453125,61.73292258482259,61.58949624364699,61.619691565956,1639800.0,0.002821309872886424
2015-09-19,61.6498654683431,61.7052225467987,61.54418473562041,61.61715526952913,1404466.6666666667,-0.0012232708087261956
2015-09-20,61.57435862223307,61.67752250877481,61.49887322759383,61.614618973102246,1169133.3333333333,-0.0012247690329316718
2015-09-21,61.49885177612305,61.64982247075092,61.453561719567254,61.61208267667537,933800.0,-0.001226270931594553
2015-09-22,61.61211395263672,61.732889417815315,61.581918646550626,61.59701342001079,1444000.0,0.0018416957917521959
2015-09-23,61.61211395263672,61.67249880564314,61.5592736067775,61.642309258722804,709000.0,0.0
2015-09-24,61.63475799560547,61.793279030619395,61.61965746322377,61.778178498237686,1454400.0,0.0003675258243234225
2015-09-25,61.521549224853516,61.61967968405903,61.52154922485352,61.59703463648605,1134000.0,-0.0018367683176434557
2015-09-26,61.57436498006185,61.6548819665112,61.5315897726967,61.604558400920226,1191000.0,0.0008584919572700578
2015-09-27,61.62718073527018,61.690084248963366,61.54163032053987,61.61208216535441,1248000.0,0.0008577555810025395
2015-09-28,61.679996490478516,61.725286531415534,61.55167086838305,61.619605929788584,1305000.0,0.0008570204669140491
2015-09-29,61.725372314453125,61.80840801101069,61.672531940204564,61.6876324809435,1256600.0,0.00073566515169321
2015-09-30,61.846153259277344,61.853703529604765,61.71027718922789,61.74047251136875,4432000.0,0.001956747125135383
2015-10-01,61.879398345947266,61.99285641280166,61.871838706682766,61.9399100843652,2023700.0,0.0005375449388185238
2015-10-02,62.11383056640625,62.28022905884671,62.023063030855845,62.151646044851276,1770400.0,0.003788534257368692
2015-10-03,62.033162434895836,62.199560960143685,61.9726507445289,62.113838950813395,2580233.3333333335,-0.0012987144855632904
2015-10-04,61.952494303385414,62.11889286144066,61.922238458201946,62.07603185677552,3390066.666666667,-0.0013004033382157942
2015-10-05,61.871826171875,62.03822476273764,61.871826171875,62.03822476273764,4199900.0,-0.001302096588966628
2015-10-06,61.955039978027344,62.01554594482365,61.871837781625885,61.94747456815896,1925300.0,0.0013449385819190862
2015-10-07,61.955039978027344,62.0004208958038,61.871837781625885,61.92478410927073,1871000.0,0.0
2015-10-08,61.85670852661133,62.000422464161375,61.82645265708937,61.96260118457966,1118100.0,-0.0015871420864370656
2015-10-09,61.84916305541992,61.90210940147288,61.78109165508852,61.78109165508852,1197400.0,-0.00012198306976130002
2015-10-10,61.88445536295573,61.93487989958319,61.811340363934306,61.82142372994754,1086300.0,0.0005706189993901489
2015-10-11,61.91974767049154,61.96765039769349,61.841589072780096,61.86175580480656,975200.0,0.0005702935790388164
2015-10-12,61.955039978027344,62.0004208958038,61.871837781625885,61.90208787966559,864100.0,0.000569968529646081
2015-10-13,61.99287796020508,62.02313383993035,61.917241146251406,61.97775290570195,971700.0,0.0006107329152100771
2015-10-14,62.21978759765625,62.21978759765626,62.05338316211169,62.08363903863965,786300.0,0.0036602533213061506
2015-10-15,62.09873580932617,62.18950339757089,62.06847994657793,62.13655708044041,2264300.0,-0.001945551294916914
2015-10-16,62.076072692871094,62.13658444501658,62.05338222849611,62.068507281173325,1241200.0,-0.00036495294404481626
2015-10-17,62.076072692871094,62.12902095689159,62.038255252246124,62.07355088897184,1107500.0,0.0
2015-10-18,62.076072692871094,62.12145746876659,62.02312827599613,62.07859449677034,973800.0,0.0
2015-10-19,62.076072692871094,62.1138939806416,62.00800129974614,62.083638104568855,840100.0,0.0
2015-10-20,61.97772216796875,62.00797803268868,61.94746630324882,61.97772216796875,1348200.0,-0.0015843548187873813
2015-10-21,62.0911979675293,62.15927513161593,62.04581703861709,62.0911979675293,943500.0,0.001830912714943178
2015-10-22,62.19709777832031,62.242478708223935,62.09119932401443,62.09119932401443,1101300.0,0.001705552707267799
2015-10-23,62.038204193115234,62.083590858043586,62.023079151948394,62.083590858043586,1367100.0,-0.0025546784477211704
2015-10-24,62.06091054280599,62.11385878185375,62.050827182028094,62.09873180690118,1415466.6666666667,0.0003660059150016881
2015-10-25,62.08361689249674,62.144126705663915,62.0785752121078,62.11387275575877,1463833.3333333333,0.0003658720036840979
2015-10-26,62.1063232421875,62.17439462947408,62.1063232421875,62.12901370461636,1512200.0,0.0003657381903197088
2015-10-27,62.12142562866211,62.23488367012922,62.12142562866211,62.2197586242676,929400.0,0.00024316986880257296
2015-10-28,61.947471618652344,62.159256919147964,61.93990620914417,62.159256919147964,2617300.0,-0.0028002256588507413
2015-10-29,61.72812271118164,61.871836642450276,61.697866842982094,61.871836642450276,943200.0,-0.003540885555765927
2015-10-30,61.8642463684082,61.8642463684082,61.71296708821225,61.72809790158909,1474100.0,0.002205212976643889
2015-10-31,61.82358042399088,61.84379276948463,61.71009630025985,61.72776265684905,1962466.6666666667,-0.000657341627911423
2015-11-01,61.78291447957357,61.82333917056105,61.70722551230744,61.727427412109016,2450833.3333333335,-0.0006577740101498808
2015-11-02,61.74224853515625,61.802885571637475,61.704354724355035,61.72709216736898,2939200.0,-0.0006582069615825858
2015-11-03,61.63615417480469,61.727109755442754,61.59067927581952,61.6967912285634,3997100.0,-0.0017183429963868457
2015-11-04,61.67402267456055,61.727078624174396,61.567910775332855,61.68917903902244,3594400.0,0.0006143877771553896
2015-11-05,61.560333251953125,61.674026231300836,61.47695878594247,61.65886408329973,1715400.0,-0.001843392366464136
2015-11-06,61.31779479980469,61.40874456289372,61.26473884378091,61.37843183030772,1198700.0,-0.003939849564422948
2015-11-07,61.300095876057945,61.38599350021786,61.24451290867342,61.32536035175652,1585233.3333333333,-0.0002886425352465194
2015-11-08,61.282396952311196,61.36324243754199,61.22428697356594,61.27228887320532,1971766.6666666665,-0.000288725873814899
2015-11-09,61.26469802856445,61.340491374866126,61.20406103845845,61.21921739465412,2358300.0,-0.0002888092605208836
2015-11-10,61.33293151855469,61.423887035172314,61.27229450747626,61.3405125906054,1421000.0,0.0011137488992178923
2015-11-11,61.3405876159668,61.37090615858847,61.29511269336967,61.3405876159668,1303500.0,0.00012482849298978138
2015-11-12,61.34811782836914,61.43906759814926,61.34811782836914,61.42391123074121,1263900.0,0.0001227606825269234
2015-11-13,61.46179962158203,61.484542844687745,61.40116837462971,61.40116837462971,1583300.0,0.0018530608148554784
2015-11-14,61.46179962158203,61.50475326033852,61.41127454623267,61.42895986464906,1371900.0,0.0
2015-11-15,61.46179962158203,61.52496367598929,61.421380717835625,61.4567513546684,1160500.0,0.0
2015-11-16,61.46179962158203,61.545174091640064,61.43148688943858,61.484542844687745,949100.0,0.0
2015-11-17,61.530006408691406,61.575481281208056,61.363257499244554,61.41631344473543,1155900.0,0.0011097427593940168
2015-11-18,61.49971008300781,61.537609678885346,61.44665411837913,61.49212900729902,944100.0,-0.0004923829437357696
2015-11-19,61.5831184387207,61.62101805544315,61.5679620616335,61.605855895686325,1085500.0,0.0013562398196724779
2015-11-20,61.56795120239258,61.636163561258265,61.54520796676875,61.636163561258265,1273800.0,-0.00024628886475142053
2015-11-21,61.5755246480306,61.63363082622055,61.53257099335522,61.60836635410589,1398300.0,0.00012300954457833413
2015-11-22,61.58309809366862,61.63109809118284,61.51993401994169,61.58056914695352,1522800.0,0.00012299441509111553
2015-11-23,61.59067153930664,61.62856535614513,61.50729704652816,61.55277193980115,1647300.0,0.00012297928932558655
2015-11-24,61.6133918762207,61.65886675686555,61.58307336156901,61.6133918762207,1361900.0,0.0003688925018388023
2015-11-25,61.62095642089844,61.66643128934478,61.59821320401142,61.643693855121604,904600.0,0.00012277435874552545
2015-11-26,61.63612174987793,61.67780897902077,61.61338142101572,61.658862078740974,710300.0,0.00024610667961577626
2015-11-27,61.65128707885742,61.68918666869676,61.62854963802002,61.67403030236034,516000.0,0.0002460461260205271
2015-11-28,61.64117685953776,61.6866536628886,61.61591239680654,61.66391815328076,2439066.666666667,-0.00016399040147740962
2015-11-29,61.6310666402181,61.684120657080435,61.603275155593074,61.653806004201186,4362133.333333334,-0.000164017298740049
2015-11-30,61.62095642089844,61.681587651272274,61.5906379143796,61.643693855121604,6285200.0,-0.00016404420482751814
2015-12-01,61.85414123535156,61.86173211966978,61.62628722530515,61.649071467396155,1780200.0,0.00378418038273165
2015-12-02,61.77818298339844,61.83135393840805,61.732614501467786,61.82375725989697,1413700.0,-0.0012280220925565688
2015-12-03,61.29969024658203,61.63387453194813,61.27690600795567,61.63387453194813,2510600.0,-0.007745335225300964
2015-12-04,61.54274368286133,61.550340362061455,61.36046394403729,61.421225788501445,3815200.0,0.003965002682747576
2015-12-05,61.57819112141927,61.613636502357764,61.423760072029026,61.46933049059994,3057900.0,0.0005759807970313613
2015-12-06,61.61363855997721,61.67693264265407,61.48705620002076,61.517435192698436,2300600.0,0.0005756492341264519
2015-12-07,61.649085998535156,61.74022878295038,61.550352328012494,61.56553989479693,1543300.0,0.0005753180527301449
2015-12-08,61.664276123046875,61.72503218156498,61.60351426995954,61.709844615577765,1687300.0,0.00024639658910885487
2015-12-09,61.64148712158203,61.717436534797635,61.49717918027424,61.60350951768984,2076900.0,-0.0003695657015314602
2015-12-10,61.63389587402344,61.687061047416975,61.618702513299965,61.687061047416975,2004100.0,-0.0001231515966449992
2015-12-11,61.800960540771484,61.83893233652421,61.72500536013257,61.80096054077148,1994400.0,0.002710597218931632
2015-12-12,61.70477167765299,61.79844283495754,61.651604594400126,61.75793686987523,2321133.3333333335,-0.0015564299045972563
2015-12-13,61.60858281453451,61.75795333339087,61.57820382866768,61.71491319897899,2647866.6666666665,-0.0015588561549336744
2015-12-14,61.512393951416016,61.717463831824205,61.50480306293524,61.671889528082744,2974600.0,-0.0015612899814309023
2015-12-15,61.44401168823242,61.48958017552498,61.383249842129956,61.42881832942251,1806300.0,-0.0011116826836166105
2015-12-16,61.37567901611328,61.5199870127516,61.284542003138355,61.42125331717176,2332700.0,-0.001112112803862142
2015-12-17,61.50477981567383,61.53515494725862,61.43642128318512,61.4592055291583,2290500.0,0.002103452077925727
2015-12-18,61.64148712158203,61.64907800670544,61.53515098959764,61.58831615830544,3211500.0,0.00222271027256582
2015-12-19,61.61870447794596,61.66427297393327,61.540218973813325,61.61363809852368,3193766.6666666665,-0.0003695991887919803
2015-12-20,61.5959218343099,61.67946794116111,61.54528695802901,61.63896003874192,3176033.3333333335,-0.0003697358428594866
2015-12-21,61.57313919067383,61.69466290838894,61.550354942244695,61.66428197896016,3158300.0,-0.00036987259801635197
2015-12-22,61.48957061767578,61.550332454333514,61.474383055795194,61.54273577610938,2348600.0,-0.0013572244991320037
2015-12-23,61.49720764160156,61.49720764160156,61.38295602867612,61.40581100012395,2538600.0,0.00012420031314364088
2015-12-24,61.54288864135742,61.56573779313854,61.466717053985384,61.5048028476714,1361700.0,0.0007428142107213098
2015-12-25,61.54288864135742,61.575257788790985,61.468621634223496,61.49718597948801,1416425.0,0.0
2015-12-26,61.54288864135742,61.58477778444343,61.470526214461614,61.48956911130462,1471150.0,0.0
2015-12-27,61.54288864135742,61.59429778009587,61.472430794699726,61.48195224312123,1525875.0,0.0
2015-12-28,61.54288864135742,61.60381777574832,61.47433537493784,61.47433537493784,1580600.0,0.0
2015-12-29,61.35246658325195,61.489567294485646,61.321999112858265,61.489567294485646,2586600.0,-0.003094135850774893
2015-12-30,61.39055633544922,61.428642132273,61.2915413992148,61.33723970654196,2367200.0,0.000620834895783462
2015-12-31,61.5124626159668,61.550542624235035,61.42106013617873,61.48961344878982,2419700.0,0.001985749727555053
2016-01-01,61.50483798980713,61.57338547116845,61.432476968844554,61.50103027281111,2502400.0,-0.0001239525428736732
2016-01-02,61.49721336364746,61.59622831810187,61.443893801510384,61.5124470968324,2585100.0,-0.00012396790901114674
2016-01-03,61.48958873748779,61.619071165035294,61.45531063417621,61.52386392085369,2667800.0,-0.00012398327895901673
2016-01-04,61.481964111328125,61.64191401196871,61.46672746684203,61.53528074487498,2750500.0,-0.00012399865271861543
2016-01-05,61.55815887451172,61.619093858982296,61.466756397805845,61.512460541698765,1513600.0,0.0012393026846966304
2016-01-06,61.832305908203125,61.832305908203125,61.67997439258438,61.718054365951645,2391100.0,0.004453463825165205
2016-01-07,61.839969635009766,61.84758214862802,61.672401358142615,61.7866529842865,2792900.0,0.00012394373287683003
2016-01-08,61.9161262512207,61.938975410839454,61.77140715886426,61.80187464204868,1405100.0,0.0012315112161345176
2016-01-09,61.829793294270836,61.898344622819586,61.733313899366536,61.794248847175794,1652366.6666666667,-0.0013943533321121304
2016-01-10,61.74346033732096,61.85771383479971,61.695220639868815,61.786623052302915,1899633.3333333333,-0.0013963002680437153
2016-01-11,61.657127380371094,61.81708304677984,61.657127380371094,61.77899725743003,2146900.0,-0.0013982526485916136
2016-01-12,61.81710433959961,61.94658677026809,61.695234420562734,61.75616938008117,1645300.0,0.0025946223255195466
2016-01-13,61.969425201416016,62.03797266070162,61.81709364006363,61.84755530347285,2887800.0,0.0024640568891680648
2016-01-14,61.89326095581055,62.053210842520585,61.8627934805691,61.95419009521671,4545800.0,-0.001229061676107479
2016-01-15,61.9998664855957,62.09126305936828,61.96939902398013,62.07603223409756,1773900.0,0.001722409324357077
2016-01-16,61.980831146240234,62.06842002119535,61.94465139351367,62.05699690224231,2294600.0,-0.0003070222636671893
2016-01-17,61.961795806884766,62.04557698302242,61.9199037630472,62.03796157038706,2815300.0,-0.00030711655528714576
2016-01-18,61.9427604675293,62.02273394484949,61.895156132580745,62.01892623853181,3336000.0,-0.0003072109048419813
2016-01-19,61.92372512817383,61.99989090667656,61.87040850211428,61.99989090667656,3856700.0,-0.00030730531238509773
2016-01-20,61.992244720458984,62.15981284449023,61.923697293941,62.09887792464727,7796900.0,0.0011065159943677294
2016-01-21,61.95420455932617,62.12177280673699,61.9465920470461,62.09892364774063,3062600.0,-0.0006136277417335689
2016-01-22,61.93135452270508,61.946591169205455,61.84757040018696,61.93897284595526,3004100.0,-0.00036882140257665785
2016-01-23,61.93135452270508,61.971979768961425,61.87296093696893,61.95928450057044,2724300.0,0.0
2016-01-24,61.93135452270508,61.9973683687174,61.89835147375091,61.97959615518562,2444500.0,0.0
2016-01-25,61.93135452270508,62.022756968473374,61.92374201053288,61.999907809800796,2164700.0,0.0
2016-01-26,62.02274703979492,62.05321451684042,61.93896293068907,62.007516206810706,2659100.0,0.0014757067368249555
2016-01-27,62.02274703979492,62.07606367185527,61.88564629862872,61.96181208570393,1734400.0,0.0
2016-01-28,62.06845474243164,62.09892222408767,61.97705810854148,62.00752559019751,1487600.0,0.0007369506321186492
2016-01-29,62.25123977661133,62.30455639973395,62.190304832735166,62.274088927795866,3634300.0,0.0029448942290926095
2016-01-30,62.20901234944662,62.30561979962545,62.153123780127956,62.257320522991904,3174633.3333333335,-0.0006783387337544466
2016-01-31,62.1667849222819,62.30668319951695,62.115942727520746,62.24055211818795,2714966.6666666665,-0.0006787991895372825
2016-02-01,62.12455749511719,62.307746599408446,62.07876167491354,62.22378371338399,2255300.0,-0.0006792602708585171
2016-02-02,62.33824157714844,62.37640862000333,62.26954788817738,62.33824157714844,2554600.0,0.0034396073090428025
2016-02-03,62.384071350097656,62.536727943471995,62.25430683990615,62.33064096006907,3238200.0,0.0007351791098004767
2016-02-04,62.42985534667969,62.48328572659497,62.35352706443995,62.3916882938225,1179000.0,0.0007339052356023501
2016-02-05,62.36881637573242,62.4375159348022,62.28485348324551,62.36118179728532,2360200.0,-0.0009777208453921604
2016-02-06,62.45785903930664,62.52401373108815,62.348453395963055,62.41714906588481,2413300.0,0.0014276792273528738
2016-02-07,62.54690170288086,62.6105115273741,62.412053308680605,62.4731163344843,2466400.0,0.001425643865220927
2016-02-08,62.63594436645508,62.69700932366005,62.47565322139815,62.52908360308379,2519500.0,0.0014236142982302358
2016-02-09,62.628326416015625,62.75808510484975,62.56726144827868,62.750450528013666,2354500.0,-0.00012162266437432123
2016-02-10,62.758094787597656,62.76572936561165,62.529104034991775,62.66649732185996,2553900.0,0.0020720395866884456
2016-02-11,62.79620361328125,63.032828746384695,62.7580424020188,62.971763820198525,1887700.0,0.0006072336295830372
2016-02-12,62.59014129638672,62.74279784820775,62.5061784458429,62.71227119662287,1474600.0,-0.003281445454306864
2016-02-13,62.56723976135254,62.69127393631087,62.48900284391226,62.66074582992184,1478150.0,-0.0003658968418961406
2016-02-14,62.54433822631836,62.639750024413985,62.471827241981615,62.609220463220794,1481700.0,-0.000366030771399406
2016-02-15,62.52143669128418,62.588226112517106,62.45465164005097,62.55769509651975,1485250.0,-0.0003661647989832151
2016-02-16,62.49853515625,62.536702200620226,62.43747603812033,62.506169729818716,1488800.0,-0.0003662989247553705
2016-02-17,62.483280181884766,62.4985435075884,62.3306236309519,62.445113132414484,2158200.0,-0.0002440853105931673
2016-02-18,62.69697570800781,62.70461027943379,62.48325429585425,62.48325429585425,1819100.0,0.003420043338009604
2016-02-19,62.61305236816406,62.70464981260972,62.59015446292149,62.63595027340663,1862600.0,-0.0013385548329252206
2016-02-20,62.618143717447914,62.6893842338759,62.582523458040555,62.63340898760963,1774033.3333333333,8.131450378612293e-05
2016-02-21,62.62323506673177,62.674118655142074,62.57489245315961,62.630867701812626,1685466.6666666667,8.130789227522861e-05
2016-02-22,62.628326416015625,62.65885307640825,62.56726144827868,62.628326416015625,1596900.0,8.130128183925223e-05
2016-02-23,62.66648483276367,62.76571685673896,62.5138282437679,62.54436072626217,2243700.0,0.000609283672927452
2016-02-24,62.71226501464844,62.96414771797593,62.674097968718485,62.773324135273334,2434300.0,0.0007305369370396164
2016-02-25,62.80387496948242,62.88783783629793,62.765713735868744,62.77334248850631,2407600.0,0.0014607980562109102
2016-02-26,62.7428092956543,62.75044387168053,62.61305062058449,62.68175015787013,1628400.0,-0.0009723233456183644
2016-02-27,62.755516052246094,62.77841588473516,62.63847781099054,62.6842775025143,1694866.6666666667,0.00020252132052167582
2016-02-28,62.76822280883789,62.80638789778978,62.66390500139659,62.68680484715847,1761333.3333333333,0.00020248031394110022
2016-02-29,62.78092956542969,62.83435991084441,62.68933219180264,62.68933219180264,1827800.0,0.00020243932396324382
2016-03-01,62.57065200805664,62.84599088576364,62.50947012926298,62.84599088576364,2546300.0,-0.003349385853771092
2016-03-02,62.5323600769043,62.57059798874055,62.44822850161737,62.52471016046643,2137300.0,-0.0006119790976033546
2016-03-03,62.563011169433594,62.6700867568605,62.517117463977876,62.5477113225544,2750500.0,0.0004901636927121533
2016-03-04,62.5323600769043,62.616491652191215,62.44822850161737,62.60119181931548,1147700.0,-0.0004899235499756793
2016-03-05,62.52728144327799,62.593567114089666,62.45334779326623,62.56552129235203,1199533.3333333333,-8.121608747946318e-05
2016-03-06,62.522202809651695,62.570642575988124,62.458467084915085,62.52985076538858,1251366.6666666667,-8.122268406796085e-05
2016-03-07,62.51712417602539,62.547718037886575,62.463586376563946,62.49418023842513,1303200.0,-8.122928172837884e-05
2016-03-08,62.72359085083008,62.8153665420691,62.715940931500576,62.76947869644959,1713100.0,0.0033025619384434712
2016-03-09,62.61653518676758,62.715960828880064,62.593585421498005,62.631829195100046,2010000.0,-0.0017067846819723842
